summary_id,type,return_period,loss
1,1,5.000000,7380.353516
1,1,5.000000,4967.478516
2,1,5.000000,4841.219727
3,1,5.000000,29215.324219
4,1,5.000000,9704.369141
5,1,5.000000,15127.986328
6,1,5.000000,2598.926025
6,1,5.000000,1689.180664
7,1,5.000000,5757.282715
7,1,5.000000,3764.767822
8,1,5.000000,3471.925293
8,1,5.000000,2256.589600
12,1,5.000000,15600.006836
13,1,5.000000,7496.892578
14,1,5.000000,2885.185303
15,1,5.000000,7474.912109
16,1,5.000000,9133.458984
17,1,5.000000,4498.929688
18,1,5.000000,20397.705078
19,1,5.000000,404.251556
19,1,5.000000,247.058990
20,1,5.000000,17350.773438
20,1,5.000000,10882.459961
1,2,5.000000,1693.973877
3,2,5.000000,44282.941406
3,2,5.000000,19668.375000
6,2,5.000000,4648.314453
6,2,5.000000,718.542480
7,2,5.000000,8615.682617
7,2,2.500000,1942.693481
8,2,5.000000,5684.337891
8,2,2.500000,742.288574
12,2,5.000000,10170.951172
13,2,5.000000,16480.996094
13,2,2.500000,4909.501953
14,2,5.000000,644.856689
16,2,5.000000,25768.285156
16,2,2.500000,1927.858765
17,2,5.000000,10506.233398
17,2,2.500000,2003.078857
18,2,5.000000,12720.603516
20,2,5.000000,24467.046875
500000,1976.183960
18,2,5.000000,12720.603516
20,2,5.000000,24467.046875
