summary_id,type,return_period,loss
1,1,10.000000,5044.610352
1,1,5.000000,4967.478516
2,1,10.000000,4479.461914
2,1,5.000000,3826.563477
3,1,10.000000,18492.001953
3,1,5.000000,18394.285156
4,1,10.000000,6142.337402
4,1,5.000000,6109.886230
5,1,10.000000,9571.767578
5,1,5.000000,9521.439453
6,1,10.000000,1711.249268
6,1,5.000000,1689.180664
7,1,10.000000,3817.210938
7,1,5.000000,3764.767822
8,1,10.000000,2286.071533
8,1,5.000000,2256.589600
12,1,10.000000,14295.831055
12,1,5.000000,12118.149414
13,1,10.000000,6863.670898
13,1,5.000000,5821.133301
14,1,10.000000,4030.527832
14,1,5.000000,2507.576660
15,1,10.000000,10249.923828
15,1,5.000000,6417.751465
16,1,10.000000,10463.126953
16,1,5.000000,7885.312012
17,1,10.000000,5154.487305
17,1,5.000000,3884.365234
18,1,10.000000,28510.802734
18,1,5.000000,20397.705078
19,1,10.000000,248.082458
19,1,5.000000,247.058990
20,1,10.000000,10948.403320
20,1,5.000000,10882.459961
1,2,1000.000000,39915.570312
1,2,500.000000,37384.074219
1,2,333.333344,34599.410156
1,2,250.000000,31460.681641
1,2,200.000000,27743.458984
1,2,166.666672,25398.837891
1,2,142.857147,25159.710938
1,2,125.000000,24913.939453
1,2,111.111115,24612.634766
1,2,100.000000,23843.419922
1,2,90.909088,23832.339844
1,2,83.333336,23627.960938
1,2,76.923080,22980.554688
1,2,71.428574,22929.726562
1,2,66.666664,22394.574219
1,2,62.500000,22366.671875
1,2,58.823528,22024.810547
1,2,55.555557,22017.167969
1,2,52.631580,21651.421875
1,2,50.000000,21333.039062
1,2,47.619049,21298.771484
1,2,45.454544,21246.228516
1,2,43.478260,20948.861328
1,2,41.666668,20413.214844
1,2,40.000000,19464.830078
1,2,38.461540,19248.386719
1,2,37.037037,18341.669922
1,2,35.714287,18302.541016
1,2,34.482758,18200.351562
1,2,33.333332,18087.267578
1,2,32.258064,18029.468750
1,2,31.250000,17831.578125
1,2,30.303030,17741.431641
1,2,29.411764,17343.580078
1,2,28.571428,17291.826172
1,2,27.777779,16945.208984
1,2,27.027027,16896.324219
1,2,26.315790,16815.191406
1,2,25.641026,16722.093750
1,2,25.000000,16477.859375
1,2,24.390244,15665.952148
1,2,23.809525,15341.851562
1,2,23.255814,15198.282227
1,2,22.727272,14898.066406
1,2,22.222221,14706.186523
1,2,21.739130,14629.734375
1,2,21.276596,14541.223633
1,2,20.833334,14457.517578
1,2,20.408163,14438.342773
1,2,20.000000,14433.084961
1,2,19.607843,14354.941406
1,2,19.230770,13994.995117
1,2,18.867924,13594.078125
1,2,18.518518,13482.456055
1,2,18.181818,13395.230469
1,2,17.857143,13050.940430
1,2,17.543859,12379.753906
1,2,17.241379,11456.341797
1,2,16.949152,11353.548828
