coverage_id,tiv
1, 75000000.000000
2, 0.000000
3, 12000000.000000
4, 13000000.000000
5, 75000000.000000
6, 0.000000
7, 12000000.000000
8, 13000000.000000
9, 75000000.000000
10, 0.000000
11, 12000000.000000
12, 13000000.000000
13, 75000000.000000
14, 0.000000
15, 12000000.000000
16, 13000000.000000
17, 75000000.000000
18, 0.000000
19, 12000000.000000
20, 13000000.000000
21, 75000000.000000
22, 0.000000
23, 12000000.000000
24, 13000000.000000
25, 75000000.000000
26, 0.000000
27, 12000000.000000
28, 13000000.000000
29, 75000000.000000
30, 0.000000
31, 12000000.000000
32, 13000000.000000
33, 75000000.000000
34, 0.000000
35, 12000000.000000
36, 13000000.000000
37, 75000000.000000
38, 0.000000
39, 12000000.000000
40, 13000000.000000
41, 75000000.000000
42, 0.000000
43, 12000000.000000
44, 13000000.000000
45, 75000000.000000
46, 0.000000
47, 12000000.000000
48, 13000000.000000
49, 75000000.000000
50, 0.000000
51, 12000000.000000
52, 13000000.000000
53, 75000000.000000
54, 0.000000
55, 12000000.000000
56, 13000000.000000
57, 75000000.000000
58, 0.000000
59, 12000000.000000
60, 13000000.000000
61, 75000000.000000
62, 0.000000
63, 12000000.000000
64, 13000000.000000
65, 75000000.000000
66, 0.000000
67, 12000000.000000
68, 13000000.000000
69, 75000000.000000
70, 0.000000
71, 12000000.000000
72, 13000000.000000
73, 75000000.000000
74, 0.000000
75, 12000000.000000
76, 13000000.000000
77, 75000000.000000
78, 0.000000
79, 12000000.000000
80, 13000000.000000
81, 75000000.000000
82, 0.000000
83, 12000000.000000
84, 13000000.000000
85, 75000000.000000
86, 0.000000
87, 12000000.000000
88, 13000000.000000
89, 75000000.000000
90, 0.000000
91, 12000000.000000
92, 13000000.000000
93, 75000000.000000
94, 0.000000
95, 12000000.000000
96, 13000000.000000
97, 75000000.000000
98, 0.000000
99, 12000000.000000
100, 13000000.000000
101, 75000000.000000
102, 0.000000
103, 12000000.000000
104, 13000000.000000
105, 75000000.000000
106, 0.000000
107, 12000000.000000
108, 13000000.000000
109, 75000000.000000
110, 0.000000
111, 12000000.000000
112, 13000000.000000
113, 75000000.000000
114, 0.000000
115, 12000000.000000
116, 13000000.000000
117, 75000000.000000
118, 0.000000
119, 12000000.000000
120, 13000000.000000
121, 75000000.000000
122, 0.000000
123, 12000000.000000
124, 13000000.000000
125, 75000000.000000
126, 0.000000
127, 12000000.000000
128, 13000000.000000
129, 75000000.000000
130, 0.000000
131, 12000000.000000
132, 13000000.000000
133, 75000000.000000
134, 0.000000
135, 12000000.000000
136, 13000000.000000
137, 75000000.000000
138, 0.000000
139, 12000000.000000
140, 13000000.000000
141, 75000000.000000
142, 0.000000
143, 12000000.000000
144, 13000000.000000
145, 75000000.000000
146, 0.000000
147, 12000000.000000
148, 13000000.000000
149, 75000000.000000
150, 0.000000
151, 12000000.000000
152, 13000000.000000
153, 75000000.000000
154, 0.000000
155, 12000000.000000
156, 13000000.000000
157, 75000000.000000
158, 0.000000
159, 12000000.000000
160, 13000000.000000
161, 75000000.000000
162, 0.000000
163, 12000000.000000
164, 13000000.000000
165, 75000000.000000
166, 0.000000
167, 12000000.000000
168, 13000000.000000
169, 75000000.000000
170, 0.000000
171, 12000000.000000
172, 13000000.000000
173, 75000000.000000
174, 0.000000
175, 12000000.000000
176, 13000000.000000
177, 75000000.000000
178, 0.000000
179, 12000000.000000
180, 13000000.000000
181, 75000000.000000
182, 0.000000
183, 12000000.000000
184, 13000000.000000
185, 75000000.000000
186, 0.000000
187, 12000000.000000
188, 13000000.000000
