summary_id,type,return_period,loss
1,1,10000.000000,194908.203125
1,1,7500.000000,191408.937500
1,1,5000.000000,187909.656250
1,1,1000.000000,142513.531250
1,1,500.000000,107562.515625
1,1,250.000000,73853.523438
1,1,200.000000,67434.945312
1,1,100.000000,43974.007812
1,1,50.000000,1468.728149
1,1,25.000000,0.000000
1,1,20.000000,0.000000
1,1,10.000000,0.000000
1,1,5.000000,0.000000
1,1,2.000000,0.000000
1,2,10000.000000,193945.843750
1,2,7500.000000,189857.406250
1,2,5000.000000,185768.953125
1,2,1000.000000,149731.703125
1,2,500.000000,112040.937500
1,2,250.000000,73787.007812
1,2,200.000000,67787.609375
1,2,100.000000,45866.511719
1,2,50.000000,1366.349976
1,2,25.000000,0.000000
1,2,20.000000,0.000000
1,2,10.000000,0.000000
1,2,5.000000,0.000000
1,2,2.000000,0.000000
