summary_id,return_period,loss
1,1000000.000000,67164.375000
1,500000.000000,54419.328125
1,333333.343750,52233.230469
1,250000.000000,50780.281250
1,200000.000000,50119.882812
1,166666.671875,49394.738281
1,142857.140625,47020.683594
1,125000.000000,46961.289062
1,111111.109375,45409.867188
1,100000.000000,45210.042969
1,90909.093750,45046.351562
1,83333.335938,43427.234375
1,76923.078125,43279.593750
1,71428.570312,43244.292969
1,66666.664062,42982.863281
1,62500.000000,42764.500000
1,58823.531250,42751.140625
1,55555.554688,42673.113281
1,52631.578125,42636.886719
1,50000.000000,42627.941406
1,47619.046875,42595.656250
1,45454.546875,42572.484375
1,43478.261719,42369.855469
1,41666.667969,42140.820312
1,40000.000000,41763.910156
1,38461.539062,41667.406250
1,37037.035156,41526.625000
1,35714.285156,41458.210938
1,34482.757812,41358.550781
1,33333.332031,41167.519531
1,32258.064453,40309.179688
1,31250.000000,40245.445312
1,30303.031250,40171.863281
1,29411.765625,40127.613281
1,28571.427734,40076.867188
1,27777.777344,39952.750000
1,27027.027344,38983.718750
1,26315.789062,38699.531250
1,25641.025391,38617.121094
1,25000.000000,38523.269531
1,24390.244141,38342.093750
1,23809.523438,38188.226562
1,23255.814453,37984.089844
1,22727.273438,37496.949219
1,22222.222656,37325.914062
1,21739.130859,36808.578125
1,21276.595703,36804.289062
1,20833.333984,36610.226562
1,20408.164062,36227.222656
1,20000.000000,36179.000000
1,19607.843750,35996.777344
1,19230.769531,35992.765625
1,18867.923828,35925.507812
1,18518.517578,35865.812500
1,18181.818359,35799.265625
1,17857.142578,35717.761719
1,17543.859375,35562.316406
1,17241.378906,35455.593750
1,16949.152344,35072.449219
1,16666.666016,35071.144531
1,16393.443359,34831.839844
1,16129.032227,34714.992188
1,15873.015625,34705.035156
1,15625.000000,34545.261719
1,15384.615234,34490.855469
1,15151.515625,34392.089844
1,14925.373047,34380.355469
1,14705.882812,34293.480469
1,14492.753906,34264.109375
1,14285.713867,34242.980469
1,14084.506836,34132.722656
1,13888.888672,34076.984375
1,13698.629883,33979.464844
1,13513.513672,33973.707031
1,13333.333008,33722.605469
1,13157.894531,33382.441406
1,12987.012695,32997.187500
1,12820.512695,32704.451172
1,12658.227539,32659.185547
1,12500.000000,32598.707031
1,12345.678711,32518.666016
1,12195.122070,32268.156250
1,12048.192383,32078.093750
1,11904.761719,31918.666016
1,11764.706055,31917.449219
1,11627.907227,31863.271484
1,11494.252930,31780.867188
1,11363.636719,31543.388672
1,11235.955078,31508.722656
1,11111.111328,31469.259766
1,10989.010742,31437.728516
1,10869.565430,30983.287109
1,10752.688477,30632.992188
1,10638.297852,30624.216797
1,10526.315430,30393.261719
1,10416.666992,30390.287109
1,10309.278320,30177.291016
1,10204.082031,30111.685547
1,10101.009766,29842.134766
1,10000.000000,29675.541016
1,9900.990234,29663.382812
1,9803.921875,29649.835938
1,9708.738281,29569.970703
1,9615.384766,29415.498047
1,9523.809570,29307.611328
1,9433.961914,29286.390625
1,9345.793945,29262.406250
1,9259.258789,29239.681641
1,9174.311523,29234.986328
1,9090.909180,29159.992188
1,9009.008789,29057.171875
1,8928.571289,28944.039062
1,8849.557617,28844.564453
1,8771.929688,28652.236328
1,8695.652344,28609.994141
1,8620.689453,28552.818359
1,8547.008789,28518.314453
1,8474.576172,28450.298828
1,8403.361328,28320.892578
1,8333.333008,28318.150391
1,8264.462891,28151.822266
1,8196.721680,28100.945312
1,8130.081543,27963.828125
1,8064.516113,27905.871094
1,8000.000000,27747.525391
1,7936.507812,27712.058594
1,7874.015625,27331.224609
1,7812.500000,27239.210938
1,7751.937988,27182.324219
1,7692.307617,27154.376953
1,7633.587891,27054.183594
1,7575.757812,27023.199219
1,7518.796875,27022.509766
1,7462.686523,26915.703125
1,7407.407227,26847.615234
1,7352.941406,26831.935547
1,7299.270020,26791.765625
1,7246.376953,26715.921875
1,7194.244629,26622.183594
1,7142.856934,26491.667969
1,7092.198730,26489.410156
1,7042.253418,26395.021484
1,6993.006836,26346.242188
1,6944.444336,26282.580078
1,6896.551758,26209.845703
1,6849.314941,26079.095703
1,6802.721191,26039.089844
1,6756.756836,25933.046875
1,6711.409180,25881.595703
1,6666.666504,25850.998047
1,6622.516602,25708.808594
1,6578.947266,25648.671875
1,6535.947754,25592.433594
1,6493.506348,25546.773438
1,6451.612793,25534.291016
1,6410.256348,25505.371094
1,6369.426758,25417.205078
1,6329.113770,25289.082031
1,6289.308105,25196.126953
1,6250.000000,25175.078125
1,6211.180176,25163.175781
1,6172.839355,25081.625000
1,6134.969238,24983.119141
1,6097.561035,24862.847656
1,6060.605957,24797.849609
1,6024.096191,24793.896484
1,5988.023926,24790.775391
1,5952.380859,24773.263672
1,5917.159668,24765.087891
1,5882.353027,24743.431641
1,5847.953125,24738.771484
1,5813.953613,24732.119141
1,5780.346680,24705.693359
1,5747.126465,24593.388672
1,5714.285645,24582.968750
1,5681.818359,24578.585938
1,5649.717285,24540.033203
1,5617.977539,24537.007812
1,5586.592285,24430.228516
1,5555.555664,24416.505859
1,5524.861816,24404.705078
1,5494.505371,24366.117188
1,5464.480957,24354.042969
1,5434.782715,24339.052734
1,5405.405273,24322.773438
1,5376.344238,24304.246094
1,5347.593750,24286.029297
1,5319.148926,24138.742188
1,5291.005371,24094.292969
1,5263.157715,24090.132812
1,5235.602051,24034.789062
1,5208.333496,23972.750000
1,5181.347168,23644.546875
1,5154.639160,23573.085938
1,5128.205078,23490.109375
1,5102.041016,23384.343750
1,5076.142090,23218.050781
1,5050.504883,23154.667969
1,5025.125488,23151.193359
1,5000.000000,23027.710938
1,4975.124512,22967.761719
1,4950.495117,22878.339844
1,4926.108398,22853.572266
1,4901.960938,22739.738281
1,4878.048828,22694.330078
1,4854.369141,22639.974609
1,4830.917969,22604.105469
1,4807.692383,22590.503906
1,4784.688965,22544.398438
1,4761.904785,22481.373047
1,4739.336426,22480.984375
1,4716.980957,22437.115234
1,4694.835449,22429.218750
1,4672.896973,22428.675781
1,4651.162598,22380.273438
1,4629.629395,22296.501953
1,4608.294922,22243.050781
1,4587.155762,22216.884766
1,4566.209961,22121.511719
1,4545.454590,22117.257812
1,4524.886719,22115.988281
1,4504.504395,22013.101562
1,4484.305176,22003.679688
1,4464.285645,21995.537109
1,4444.444336,21981.570312
1,4424.778809,21974.458984
1,4405.286133,21946.351562
1,4385.964844,21925.867188
1,4366.812012,21875.082031
1,4347.826172,21825.191406
1,4329.004395,21780.195312
1,4310.344727,21771.593750
1,4291.845703,21688.558594
1,4273.504395,21667.646484
1,4255.319336,21650.906250
1,4237.288086,21636.808594
1,4219.409180,21588.371094
1,4201.680664,21585.273438
1,4184.100586,21577.189453
1,4166.666504,21555.337891
1,4149.377441,21546.347656
1,4132.231445,21422.189453
1,4115.226562,21413.523438
1,4098.360840,21389.882812
1,4081.632568,21328.931641
1,4065.040771,21277.732422
1,4048.583008,21277.458984
1,4032.258057,21240.779297
1,4016.064209,21228.179688
1,4000.000000,21215.972656
1,3984.063721,21156.558594
1,3968.253906,21144.029297
1,3952.569092,21082.458984
1,3937.007812,21007.617188
1,3921.568604,20979.673828
1,3906.250000,20978.203125
1,3891.050537,20964.205078
1,3875.968994,20921.492188
1,3861.003906,20914.828125
1,3846.153809,20910.218750
1,3831.417725,20899.574219
1,3816.793945,20886.144531
1,3802.281250,20848.369141
1,3787.878906,20831.855469
1,3773.584961,20779.167969
1,3759.398438,20757.421875
1,3745.318359,20721.343750
1,3731.343262,20720.787109
1,3717.472168,20714.843750
1,3703.703613,20703.394531
1,3690.036865,20699.337891
1,3676.470703,20697.964844
1,3663.003662,20685.351562
1,3649.635010,20632.416016
1,3636.363525,20606.712891
1,3623.188477,20602.101562
1,3610.108398,20595.675781
1,3597.122314,20595.585938
1,3584.229492,20577.712891
1,3571.428467,20557.484375
1,3558.718750,20541.638672
1,3546.099365,20540.376953
1,3533.568848,20500.664062
1,3521.126709,20458.707031
1,3508.771973,20456.833984
1,3496.503418,20443.072266
1,3484.320557,20404.761719
1,3472.222168,20379.398438
1,3460.207520,20333.927734
1,3448.275879,20333.304688
1,3436.426025,20319.919922
1,3424.657471,20317.117188
1,3412.969238,20285.019531
1,3401.360596,20277.460938
1,3389.830566,20261.812500
1,3378.378418,20221.945312
1,3367.003418,20142.562500
1,3355.704590,20122.623047
1,3344.481689,20106.019531
1,3333.333252,20060.644531
1,3322.259033,20050.716797
1,3311.258301,19963.671875
1,3300.330078,19947.093750
1,3289.473633,19929.785156
1,3278.688477,19925.109375
1,3267.973877,19919.986328
1,3257.329102,19895.455078
1,3246.753174,19863.490234
1,3236.245850,19825.636719
1,3225.806396,19821.958984
1,3215.434082,19764.732422
1,3205.128174,19755.748047
1,3194.888184,19742.560547
1,3184.713379,19739.912109
1,3174.603271,19731.714844
1,3164.556885,19710.531250
1,3154.574219,19683.009766
1,3144.654053,19659.076172
1,3134.796143,19656.101562
1,3125.000000,19650.431641
1,3115.264893,19628.599609
1,3105.590088,19605.371094
1,3095.975342,19552.894531
1,3086.419678,19550.279297
1,3076.923096,19542.205078
1,3067.484619,19495.767578
1,3058.104004,19423.845703
1,3048.780518,19399.199219
1,3039.513672,19387.310547
1,3030.302979,19350.511719
1,3021.147949,19309.951172
1,3012.048096,19304.636719
1,3003.002930,19251.806641
1,2994.011963,19248.839844
1,2985.074707,19215.689453
1,2976.190430,19175.570312
1,2967.359131,19173.324219
1,2958.579834,19157.949219
1,2949.852539,19127.482422
1,2941.176514,19121.613281
1,2932.551270,19104.783203
1,2923.976562,19072.406250
1,2915.451904,19059.689453
1,2906.976807,19019.640625
1,2898.550781,19008.828125
1,2890.173340,18992.406250
1,2881.844482,18976.070312
1,2873.563232,18924.408203
1,2865.329590,18914.388672
1,2857.142822,18870.568359
1,2849.002930,18860.851562
1,2840.909180,18855.328125
1,2832.861084,18845.443359
1,2824.858643,18835.541016
1,2816.901367,18833.125000
1,2808.988770,18763.412109
1,2801.120361,18701.828125
1,2793.296143,18677.699219
1,2785.515381,18659.242188
1,2777.777832,18654.433594
1,2770.083008,18650.447266
1,2762.430908,18649.992188
1,2754.821045,18599.335938
1,2747.252686,18533.423828
1,2739.726074,18522.582031
1,2732.240479,18506.783203
1,2724.795654,18499.083984
1,2717.391357,18485.226562
1,2710.027100,18457.332031
1,2702.702637,18429.806641
1,2695.417725,18400.673828
1,2688.172119,18395.869141
1,2680.965088,18395.357422
1,2673.796875,18355.494141
1,2666.666748,18337.843750
1,2659.574463,18323.558594
1,2652.519775,18321.832031
1,2645.502686,18279.958984
1,2638.522461,18273.269531
1,2631.578857,18272.253906
1,2624.671875,18121.195312
1,2617.801025,18108.421875
1,2610.966064,18105.376953
1,2604.166748,18074.738281
1,2597.402588,18072.888672
1,2590.673584,18047.929688
1,2583.979248,18028.695312
1,2577.319580,18014.976562
1,2570.694092,17989.810547
1,2564.102539,17987.322266
1,2557.544678,17974.451172
1,2551.020508,17958.431641
1,2544.529297,17950.582031
1,2538.071045,17919.087891
1,2531.645508,17892.222656
1,2525.252441,17844.798828
1,2518.891602,17836.111328
1,2512.562744,17819.552734
1,2506.265625,17811.099609
1,2500.000000,17799.097656
1,2493.765625,17794.164062
1,2487.562256,17754.875000
1,2481.389648,17752.652344
1,2475.247559,17751.568359
1,2469.135742,17738.781250
1,2463.054199,17730.988281
1,2457.002441,17702.378906
1,2450.980469,17695.789062
1,2444.987793,17689.128906
1,2439.024414,17670.673828
1,2433.090088,17660.695312
1,2427.184570,17650.371094
1,2421.307617,17637.824219
1,2415.458984,17630.832031
1,2409.638672,17622.359375
1,2403.846191,17620.615234
1,2398.081543,17602.166016
1,2392.344482,17582.060547
1,2386.634766,17565.427734
1,2380.952393,17565.185547
1,2375.296875,17558.353516
1,2369.668213,17539.552734
1,2364.066162,17534.875000
1,2358.490479,17467.199219
1,2352.941162,17459.679688
1,2347.417725,17457.572266
1,2341.920410,17422.703125
1,2336.448486,17411.869141
1,2331.002441,17399.021484
1,2325.581299,17359.833984
1,2320.185547,17354.658203
1,2314.814697,17349.398438
1,2309.468750,17337.828125
1,2304.147461,17333.353516
1,2298.850586,17298.849609
1,2293.577881,17269.958984
1,2288.329590,17253.521484
1,2283.104980,17210.417969
1,2277.904297,17183.605469
1,2272.727295,17175.287109
1,2267.573730,17161.111328
1,2262.443359,17148.341797
1,2257.336426,17092.587891
1,2252.252197,17087.833984
1,2247.190918,17085.966797
1,2242.152588,17075.207031
1,2237.136475,17061.853516
1,2232.142822,17060.361328
1,2227.171387,17034.537109
1,2222.222168,17023.441406
1,2217.294922,17004.371094
1,2212.389404,16957.011719
1,2207.505615,16905.945312
1,2202.643066,16856.859375
1,2197.802246,16821.509766
1,2192.982422,16810.890625
1,2188.183838,16809.761719
1,2183.406006,16773.572266
1,2178.649170,16728.427734
1,2173.913086,16721.699219
1,2169.197510,16713.718750
1,2164.502197,16713.332031
1,2159.827148,16670.632812
