item_id,coverage_id,areaperil_id,vulnerability_id,group_id
1, 493, 50661, 401000100, 165
2, 7, 50661, 401000100, 3
3, 445, 50661, 401000100, 149
4, 211, 50661, 401000100, 71
5, 481, 50661, 401000100, 161
6, 457, 50661, 401000100, 153
7, 187, 50661, 401000100, 63
8, 199, 50661, 401000100, 67
9, 361, 50661, 401000100, 121
10, 223, 50661, 401000100, 75
11, 469, 50661, 401000100, 157
12, 494, 50661, 402000100, 165
13, 8, 50661, 402000100, 3
14, 446, 50661, 402000100, 149
15, 212, 50661, 402000100, 71
16, 482, 50661, 402000100, 161
17, 188, 50661, 402000100, 63
18, 458, 50661, 402000100, 153
19, 200, 50661, 402000100, 67
20, 362, 50661, 402000100, 121
21, 224, 50661, 402000100, 75
22, 470, 50661, 402000100, 157
23, 9, 50661, 403000100, 3
24, 495, 50661, 403000100, 165
25, 447, 50661, 403000100, 149
26, 213, 50661, 403000100, 71
27, 483, 50661, 403000100, 161
28, 201, 50661, 403000100, 67
29, 459, 50661, 403000100, 153
30, 189, 50661, 403000100, 63
31, 363, 50661, 403000100, 121
32, 225, 50661, 403000100, 75
33, 471, 50661, 403000100, 157
34, 28, 85522, 401000100, 10
35, 29, 85522, 402000100, 10
36, 30, 85522, 403000100, 10
37, 10, 357844, 401000100, 4
38, 11, 357844, 402000100, 4
39, 12, 357844, 403000100, 4
40, 448, 969828, 401000300, 150
41, 22, 969828, 401000300, 8
42, 226, 969828, 401000300, 76
43, 190, 969828, 401000300, 64
44, 214, 969828, 401000300, 72
45, 364, 969828, 401000300, 122
46, 496, 969828, 401000300, 166
47, 472, 969828, 401000300, 158
48, 460, 969828, 401000300, 154
49, 202, 969828, 401000300, 68
50, 484, 969828, 401000300, 162
51, 449, 969828, 402000300, 150
52, 23, 969828, 402000300, 8
53, 227, 969828, 402000300, 76
54, 191, 969828, 402000300, 64
55, 497, 969828, 402000300, 166
56, 365, 969828, 402000300, 122
57, 215, 969828, 402000300, 72
58, 461, 969828, 402000300, 154
59, 473, 969828, 402000300, 158
60, 203, 969828, 402000300, 68
61, 485, 969828, 402000300, 162
62, 450, 969828, 403000300, 150
63, 24, 969828, 403000300, 8
64, 228, 969828, 403000300, 76
65, 192, 969828, 403000300, 64
66, 474, 969828, 403000300, 158
67, 366, 969828, 403000300, 122
68, 216, 969828, 403000300, 72
69, 498, 969828, 403000300, 166
70, 462, 969828, 403000300, 154
71, 204, 969828, 403000300, 68
72, 486, 969828, 403000300, 162
73, 4, 1396345, 401000200, 2
74, 5, 1396345, 402000200, 2
75, 6, 1396345, 403000200, 2
76, 16, 1435411, 401000200, 6
77, 17, 1435411, 402000200, 6
78, 18, 1435411, 403000200, 6
79, 1, 1747815, 401000400, 1
80, 2, 1747815, 402000400, 1
81, 3, 1747815, 403000400, 1
82, 13, 2652698, 401000500, 5
83, 14, 2652698, 402000500, 5
84, 15, 2652698, 403000500, 5
85, 70, 2944931, 401000500, 24
86, 172, 2944931, 401000500, 58
87, 178, 2944931, 401000500, 60
88, 478, 2944931, 401000500, 160
89, 130, 2944931, 401000500, 44
90, 280, 2944931, 401000500, 94
91, 256, 2944931, 401000500, 86
92, 232, 2944931, 401000500, 78
93, 436, 2944931, 401000500, 146
94, 490, 2944931, 401000500, 164
95, 106, 2944931, 401000500, 36
96, 310, 2944931, 401000500, 104
97, 46, 2944931, 401000500, 16
98, 154, 2944931, 401000500, 52
99, 196, 2944931, 401000500, 66
100, 304, 2944931, 401000500, 102
101, 454, 2944931, 401000500, 152
102, 406, 2944931, 401000500, 136
103, 382, 2944931, 401000500, 128
104, 52, 2944931, 401000500, 18
105, 94, 2944931, 401000500, 32
106, 220, 2944931, 401000500, 74
107, 322, 2944931, 401000500, 108
108, 124, 2944931, 401000500, 42
109, 328, 2944931, 401000500, 110
110, 430, 2944931, 401000500, 144
111, 58, 2944931, 401000500, 20
112, 358, 2944931, 401000500, 120
113, 136, 2944931, 401000500, 46
114, 340, 2944931, 401000500, 114
115, 418, 2944931, 401000500, 140
116, 112, 2944931, 401000500, 38
117, 316, 2944931, 401000500, 106
118, 394, 2944931, 401000500, 132
119, 88, 2944931, 401000500, 30
120, 238, 2944931, 401000500, 80
121, 388, 2944931, 401000500, 130
122, 64, 2944931, 401000500, 22
123, 262, 2944931, 401000500, 88
124, 25, 2944931, 401000500, 9
125, 346, 2944931, 401000500, 116
126, 34, 2944931, 401000500, 12
127, 292, 2944931, 401000500, 98
128, 334, 2944931, 401000500, 112
129, 370, 2944931, 401000500, 124
130, 160, 2944931, 401000500, 54
131, 166, 2944931, 401000500, 56
132, 466, 2944931, 401000500, 156
133, 118, 2944931, 401000500, 40
134, 424, 2944931, 401000500, 142
135, 208, 2944931, 401000500, 70
136, 412, 2944931, 401000500, 138
137, 76, 2944931, 401000500, 26
138, 376, 2944931, 401000500, 126
139, 250, 2944931, 401000500, 84
140, 40, 2944931, 401000500, 14
141, 82, 2944931, 401000500, 28
142, 286, 2944931, 401000500, 96
143, 244, 2944931, 401000500, 82
144, 298, 2944931, 401000500, 100
145, 148, 2944931, 401000500, 50
146, 352, 2944931, 401000500, 118
147, 100, 2944931, 401000500, 34
148, 142, 2944931, 401000500, 48
149, 400, 2944931, 401000500, 134
150, 184, 2944931, 401000500, 62
151, 442, 2944931, 401000500, 148
152, 268, 2944931, 401000500, 90
153, 274, 2944931, 401000500, 92
154, 71, 2944931, 402000500, 24
155, 173, 2944931, 402000500, 58
156, 179, 2944931, 402000500, 60
157, 479, 2944931, 402000500, 160
158, 257, 2944931, 402000500, 86
159, 107, 2944931, 402000500, 36
160, 311, 2944931, 402000500, 104
161, 47, 2944931, 402000500, 16
162, 155, 2944931, 402000500, 52
163, 197, 2944931, 402000500, 66
164, 305, 2944931, 402000500, 102
165, 455, 2944931, 402000500, 152
166, 131, 2944931, 402000500, 44
167, 281, 2944931, 402000500, 94
168, 407, 2944931, 402000500, 136
169, 383, 2944931, 402000500, 128
170, 53, 2944931, 402000500, 18
171, 95, 2944931, 402000500, 32
172, 233, 2944931, 402000500, 78
173, 437, 2944931, 402000500, 146
174, 491, 2944931, 402000500, 164
175, 221, 2944931, 402000500, 74
176, 323, 2944931, 402000500, 108
177, 125, 2944931, 402000500, 42
178, 329, 2944931, 402000500, 110
179, 431, 2944931, 402000500, 144
180, 59, 2944931, 402000500, 20
181, 359, 2944931, 402000500, 120
182, 137, 2944931, 402000500, 46
183, 341, 2944931, 402000500, 114
184, 89, 2944931, 402000500, 30
185, 239, 2944931, 402000500, 80
186, 389, 2944931, 402000500, 130
187, 395, 2944931, 402000500, 132
188, 26, 2944931, 402000500, 9
189, 347, 2944931, 402000500, 116
190, 65, 2944931, 402000500, 22
191, 263, 2944931, 402000500, 88
192, 35, 2944931, 402000500, 12
193, 293, 2944931, 402000500, 98
194, 335, 2944931, 402000500, 112
195, 113, 2944931, 402000500, 38
196, 317, 2944931, 402000500, 106
197, 161, 2944931, 402000500, 54
198, 167, 2944931, 402000500, 56
199, 467, 2944931, 402000500, 156
200, 371, 2944931, 402000500, 124
201, 119, 2944931, 402000500, 40
202, 425, 2944931, 402000500, 142
203, 419, 2944931, 402000500, 140
204, 209, 2944931, 402000500, 70
205, 413, 2944931, 402000500, 138
206, 77, 2944931, 402000500, 26
207, 377, 2944931, 402000500, 126
208, 251, 2944931, 402000500, 84
209, 41, 2944931, 402000500, 14
210, 83, 2944931, 402000500, 28
211, 287, 2944931, 402000500, 96
212, 245, 2944931, 402000500, 82
213, 299, 2944931, 402000500, 100
214, 149, 2944931, 402000500, 50
215, 353, 2944931, 402000500, 118
216, 101, 2944931, 402000500, 34
217, 143, 2944931, 402000500, 48
218, 401, 2944931, 402000500, 134
219, 185, 2944931, 402000500, 62
220, 443, 2944931, 402000500, 148
221, 269, 2944931, 402000500, 90
222, 275, 2944931, 402000500, 92
223, 234, 2944931, 403000500, 78
224, 438, 2944931, 403000500, 146
225, 492, 2944931, 403000500, 164
226, 408, 2944931, 403000500, 136
227, 132, 2944931, 403000500, 44
228, 282, 2944931, 403000500, 94
229, 258, 2944931, 403000500, 86
230, 72, 2944931, 403000500, 24
231, 174, 2944931, 403000500, 58
232, 180, 2944931, 403000500, 60
233, 480, 2944931, 403000500, 160
234, 108, 2944931, 403000500, 36
235, 312, 2944931, 403000500, 104
236, 48, 2944931, 403000500, 16
237, 156, 2944931, 403000500, 52
238, 198, 2944931, 403000500, 66
