event_id,item_id,sidx,loss
1,1,-2,0.00
1,1,-1,0.00
1,1,1,387500000.00
1,2,-2,0.00
1,2,-1,0.00
1,2,1,62500000.00
1,3,-2,0.00
1,3,-1,0.00
1,3,1,1250000.00
1,4,-2,0.00
1,4,-1,0.00
1,4,1,235000000.00
1,5,-2,0.00
1,5,-1,0.00
1,5,1,65000000.00
1,6,-2,0.00
1,6,-1,0.00
1,6,1,500000.00
1,7,-2,0.00
1,7,-1,0.00
1,7,1,135000000.00
1,8,-2,0.00
1,8,-1,0.00
1,8,1,30000000.00
1,9,-2,0.00
1,9,-1,0.00
1,9,1,250000.00
1,10,-2,0.00
1,10,-1,0.00
1,10,1,42500000.00
1,11,-2,0.00
1,11,-1,0.00
1,11,1,5000000.00
1,12,-2,0.00
1,12,-1,0.00
1,12,1,500000.00
1,13,-2,0.00
1,13,-1,0.00
1,13,1,35000000.00
1,14,-2,0.00
1,14,-1,0.00
1,14,1,15000000.00
1,15,-2,0.00
1,15,-1,0.00
1,15,1,3000000.00
1,16,-2,0.00
1,16,-1,0.00
1,16,1,10500000.00
1,17,-2,0.00
1,17,-1,0.00
1,17,1,4500000.00
1,18,-2,0.00
1,18,-1,0.00
1,18,1,278788.00
1,19,-2,0.00
1,19,-1,0.00
1,19,1,100000.00
1,20,-2,0.00
1,20,-1,0.00
1,20,1,7500000.00
1,21,-2,0.00
1,21,-1,0.00
1,21,1,3000000.00
1,22,-2,0.00
1,22,-1,0.00
1,22,1,30000000.00
1,23,-2,0.00
1,23,-1,0.00
1,23,1,7500000.00
1,24,-2,0.00
1,24,-1,0.00
1,24,1,2500000.00
1,25,-2,0.00
1,25,-1,0.00
1,25,1,10000000.00
1,26,-2,0.00
1,26,-1,0.00
1,26,1,5000000.00
1,27,-2,0.00
1,27,-1,0.00
1,27,1,1000000.00
