event_id,output_id,sidx,loss
1,1,-3,28108808.00
1,1,-1,0.00
1,1,1,28108808.00
1,2,-3,4533678.50
1,2,-1,0.00
1,2,1,4533678.50
1,3,-3,90673.57
1,3,-1,0.00
1,3,1,90673.58
1,4,-3,17046630.00
1,4,-1,0.00
1,4,1,17046632.00
1,5,-3,4715026.00
1,5,-1,0.00
1,5,1,4715026.00
1,6,-3,36269.43
1,6,-1,0.00
1,6,1,36269.43
1,7,-3,9792745.00
1,7,-1,0.00
1,7,1,9792746.00
1,8,-3,2176165.75
1,8,-1,0.00
1,8,1,2176165.75
1,9,-3,18134.71
1,9,-1,0.00
1,9,1,18134.71
1,10,-3,3082901.25
1,10,-1,0.00
1,10,1,3082901.50
1,11,-3,362694.28
1,11,-1,0.00
1,11,1,362694.31
1,12,-3,36269.43
1,12,-1,0.00
1,12,1,36269.43
1,13,-3,66225032.00
1,13,-1,0.00
1,13,1,33417004.00
1,14,-3,28382158.00
1,14,-1,0.00
1,14,1,14321573.00
1,15,-3,5676431.00
1,15,-1,0.00
1,15,1,2864314.50
1,16,-3,19867510.00
1,16,-1,0.00
1,16,1,10025101.00
1,17,-3,8514647.00
1,17,-1,0.00
1,17,1,4296472.00
1,18,-3,527506.94
1,18,-1,0.00
1,18,1,266178.81
1,19,-3,189214.36
1,19,-1,0.00
1,19,1,95477.15
1,20,-3,14191079.00
1,20,-1,0.00
1,20,1,7160786.50
1,21,-3,5676431.00
1,21,-1,0.00
1,21,1,2864314.50
1,22,-3,59400000.00
1,22,-1,0.00
1,22,1,29699998.00
1,23,-3,14850000.00
1,23,-1,0.00
1,23,1,7424999.50
1,24,-3,4950000.00
1,24,-1,0.00
1,24,1,2475000.00
1,25,-3,19800000.00
1,25,-1,0.00
1,25,1,9900000.00
1,26,-3,9900000.00
1,26,-1,0.00
1,26,1,4950000.00
1,27,-3,1980000.00
1,27,-1,0.00
1,27,1,990000.06
