summary_id,type,return_period,loss
1,1,10.000000,7380.353516
1,1,7.000000,5932.628418
1,1,5.000000,4967.478516
2,1,10.000000,8344.380859
2,1,7.000000,6242.484375
2,1,5.000000,4841.219727
3,1,10.000000,34734.246094
3,1,7.000000,31422.892578
3,1,5.000000,29215.324219
4,1,10.000000,11537.544922
4,1,7.000000,10437.639648
4,1,5.000000,9704.369141
5,1,10.000000,17984.769531
5,1,7.000000,16270.699219
5,1,5.000000,15127.986328
6,1,10.000000,2598.926025
6,1,7.000000,2053.078857
6,1,5.000000,1689.180664
7,1,10.000000,5757.282715
7,1,7.000000,4561.773926
7,1,5.000000,3764.767822
8,1,10.000000,3471.925293
8,1,7.000000,2742.723877
8,1,5.000000,2256.589600
12,1,10.000000,26537.394531
12,1,7.000000,19974.960938
12,1,5.000000,15600.006836
13,1,10.000000,12743.829102
13,1,7.000000,9595.666992
13,1,5.000000,7496.892578
14,1,10.000000,6576.661133
14,1,7.000000,4361.775391
14,1,5.000000,2885.185303
15,1,10.000000,16765.675781
15,1,7.000000,11191.217773
15,1,5.000000,7474.912109
16,1,10.000000,18354.998047
16,1,7.000000,12822.074219
16,1,5.000000,9133.458984
17,1,10.000000,9042.087891
17,1,7.000000,6316.192871
17,1,5.000000,4498.929688
18,1,10.000000,51678.683594
18,1,7.000000,32910.097656
18,1,5.000000,20397.705078
19,1,10.000000,404.251556
19,1,7.000000,309.936005
19,1,5.000000,247.058990
20,1,10.000000,17350.773438
20,1,7.000000,13469.785156
20,1,5.000000,10882.459961
1,2,500.000000,37384.074219
1,2,250.000000,34599.410156
1,2,200.000000,32607.683594
1,2,100.000000,25398.837891
1,2,75.000000,24687.832031
1,2,50.000000,22394.574219
1,2,30.000000,18067.615234
2,2,500.000000,38391.171875
2,2,250.000000,35320.722656
2,2,200.000000,34452.796875
2,2,100.000000,31553.037109
2,2,75.000000,30824.613281
2,2,50.000000,25915.933594
2,2,30.000000,16656.576172
3,2,500.000000,111137.429688
3,2,250.000000,90385.789062
3,2,200.000000,82036.085938
3,2,100.000000,70565.773438
3,2,75.000000,67123.289062
3,2,50.000000,60806.542969
3,2,30.000000,50047.199219
3,2,10.000000,29560.705078
3,2,7.000000,17507.691406
4,2,500.000000,59547.007812
4,2,250.000000,46403.667969
4,2,200.000000,45587.648438
4,2,100.000000,38856.589844
4,2,75.000000,36722.574219
4,2,50.000000,29375.410156
4,2,30.000000,24351.216797
4,2,10.000000,9818.802734
5,2,500.000000,108146.703125
5,2,250.000000,95196.937500
5,2,200.000000,77640.273438
5,2,100.000000,59098.804688
5,2,75.000000,52621.507812
5,2,50.000000,44420.277344
5,2,30.000000,32168.984375
5,2,10.000000,10336.710938
6,2,500.000000,16784.021484
6,2,250.000000,12760.391602
6,2,200.000000,11065.266602
6,2,100.000000,10791.915039
6,2,75.000000,10524.533203
6,2,50.000000,9882.269531
6,2,30.000000,8132.186523
7,2,500.000000,23559.833984
7,2,250.000000,20677.867188
7,2,200.000000,19511.140625
7,2,100.000000,16980.638672
7,2,75.000000,15155.014648
7,2,50.000000,13719.513672
7,2,30.000000,11146.438477
7,2,10.000000,4063.353516
8,2,500.000000,17910.957031
8,2,250.000000,16301.059570
8,2,200.000000,15761.225586
8,2,100.000000,13146.621094
8,2,75.000000,12740.078125
8,2,50.000000,10926.244141
8,2,30.000000,8997.642578
12,2,500.000000,87227.656250
12,2,250.000000,84853.968750
12,2,200.000000,78670.945312
12,2,100.000000,69168.820312
12,2,75.000000,64218.082031
12,2,50.000000,56716.117188
12,2,30.000000,46554.230469
12,2,10.000000,19617.339844
13,2,500.000000,40808.898438
13,2,250.000000,38583.859375
13,2,200.000000,38127.144531
13,2,100.000000,29408.226562
13,2,75.000000,28831.048828
13,2,50.000000,24514.212891
13,2,30.000000,19985.595703
13,2,10.000000,9013.417969
14,2,500.000000,53383.449219
14,2,250.000000,48864.378906
14,2,200.000000,47295.097656
14,2,100.000000,34790.625000
14,2,75.000000,30634.404297
14,2,50.000000,23307.263672
14,2,30.000000,5088.574219
15,2,500.000000,120766.304688
15,2,250.000000,112121.953125
15,2,200.000000,101698.906250
15,2,100.000000,67300.195312
15,2,75.000000,64990.242188
15,2,50.000000,48054.812500
15,2,30.000000,32756.369141
16,2,500.000000,79347.835938
16,2,250.000000,72971.570312
16,2,200.000000,64487.808594
16,2,100.000000,58996.125000
16,2,75.000000,56656.148438
16,2,50.000000,47911.011719
16,2,30.000000,36100.472656
17,2,500.000000,36783.437500
17,2,250.000000,31326.277344
17,2,200.000000,30533.343750
17,2,100.000000,24962.304688
17,2,75.000000,23303.158203
17,2,50.000000,22312.996094
17,2,30.000000,18530.087891
18,2,500.000000,198742.531250
18,2,250.000000,134635.812500
18,2,200.000000,134581.000000
18,2,100.000000,114853.687500
18,2,75.000000,107305.968750
18,2,50.000000,100099.953125
18,2,30.000000,86506.398438
18,2,10.000000,28720.234375
19,2,500.000000,3747.448486
19,2,250.000000,3123.254395
19,2,200.000000,3003.957764
19,2,100.000000,2635.095947
19,2,75.000000,2319.593750
19,2,50.000000,1681.553955
20,2,500.000000,239236.984375
20,2,250.000000,185789.000000
20,2,200.000000,181701.656250
20,2,100.000000,128050.648438
20,2,75.000000,79998.078125
