summary_id,type,return_period,loss
1,1,5.000000,5044.610352
2,1,5.000000,3826.563477
3,1,5.000000,18492.001953
4,1,5.000000,6142.337402
5,1,5.000000,9571.767578
6,1,5.000000,1711.249268
7,1,5.000000,3817.210938
8,1,5.000000,2286.071533
12,1,5.000000,12118.149414
13,1,5.000000,5821.133301
14,1,5.000000,2507.576660
15,1,5.000000,6417.751465
16,1,5.000000,7885.312012
17,1,5.000000,3884.365234
18,1,5.000000,20397.705078
19,1,5.000000,248.082458
20,1,5.000000,10948.403320
1,2,5.000000,5876.868164
2,2,5.000000,4367.413086
3,2,5.000000,21814.347656
4,2,5.000000,10155.174805
5,2,5.000000,12638.309570
6,2,5.000000,3001.731445
7,2,5.000000,5936.413086
8,2,5.000000,3691.603027
12,2,5.000000,16227.036133
13,2,5.000000,7532.655762
14,2,5.000000,2917.021240
15,2,5.000000,5870.231934
16,2,5.000000,8473.100586
17,2,5.000000,3779.261475
18,2,5.000000,18917.970703
19,2,5.000000,193.357712
20,2,5.000000,15032.362305
