summary_id,sidx,return_period,loss
1,-1,10000.000000,7248.250488
1,-1,7500.000000,6991.243164
1,-1,5000.000000,6734.235840
1,-1,1000.000000,5760.383789
1,-1,500.000000,5039.050293
1,-1,250.000000,4692.480469
1,-1,200.000000,2335.742920
1,-1,100.000000,0.000000
1,-1,50.000000,0.000000
1,-1,25.000000,0.000000
1,-1,20.000000,0.000000
1,-1,10.000000,0.000000
1,-1,5.000000,0.000000
1,-1,2.000000,0.000000
1,1,10000.000000,32470.662109
1,1,7500.000000,28182.664062
1,1,5000.000000,23894.666016
1,1,1000.000000,12996.097656
1,1,500.000000,0.000000
1,1,250.000000,0.000000
1,1,200.000000,0.000000
1,1,100.000000,0.000000
1,1,50.000000,0.000000
1,1,25.000000,0.000000
1,1,20.000000,0.000000
1,1,10.000000,0.000000
1,1,5.000000,0.000000
1,1,2.000000,0.000000
1,2,10000.000000,52559.050781
1,2,7500.000000,39303.933594
1,2,5000.000000,26048.818359
1,2,1000.000000,13800.734375
1,2,500.000000,5662.467285
1,2,250.000000,0.000000
1,2,200.000000,0.000000
1,2,100.000000,0.000000
1,2,50.000000,0.000000
1,2,25.000000,0.000000
1,2,20.000000,0.000000
1,2,10.000000,0.000000
1,2,5.000000,0.000000
1,2,2.000000,0.000000
1,3,10000.000000,44334.988281
1,3,7500.000000,36858.812500
1,3,5000.000000,29382.640625
1,3,1000.000000,16401.150391
1,3,500.000000,0.000000
1,3,250.000000,0.000000
1,3,200.000000,0.000000
1,3,100.000000,0.000000
1,3,50.000000,0.000000
1,3,25.000000,0.000000
1,3,20.000000,0.000000
1,3,10.000000,0.000000
1,3,5.000000,0.000000
1,3,2.000000,0.000000
1,4,10000.000000,27142.283203
1,4,7500.000000,23187.226562
1,4,5000.000000,19232.167969
1,4,1000.000000,8729.325195
1,4,500.000000,0.000000
1,4,250.000000,0.000000
1,4,200.000000,0.000000
1,4,100.000000,0.000000
1,4,50.000000,0.000000
1,4,25.000000,0.000000
1,4,20.000000,0.000000
1,4,10.000000,0.000000
1,4,5.000000,0.000000
1,4,2.000000,0.000000
1,5,10000.000000,34533.261719
1,5,7500.000000,33247.906250
