event_id,item_id,sidx,loss
247542,13,-1,722.03
247542,13,-2,19603.73
247542,14,-1,394.96
247542,14,-2,8474.46
247542,15,-1,290.33
247542,15,-2,6985.92
247542,16,-1,722.03
247542,16,-2,19603.73
247542,17,-1,394.96
247542,17,-2,8474.46
247542,18,-1,290.33
247542,18,-2,6985.92
1212756,10,-1,1563.49
1212756,10,-2,22265.13
1212756,10,1,73103.61
1212756,11,-1,764.06
1212756,11,-2,11814.42
1212756,11,1,35271.64
1212756,12,-1,592.78
1212756,12,-2,10360.04
1212756,12,1,22752.06
847466,1,-1,1771.93
847466,1,-2,16267.63
847466,2,-1,1222.59
847466,2,-2,15171.96
847466,3,-1,942.51
847466,3,-2,12770.98
847466,4,-1,578.08
847466,4,-2,9520.35
847466,5,-1,393.41
847466,5,-2,8335.29
847466,6,-1,304.16
847466,6,-2,7222.79
847466,7,-1,578.08
847466,7,-2,9520.35
847466,8,-1,393.41
847466,8,-2,8335.29
847466,9,-1,304.16
847466,9,-2,7222.79
921543,1,-1,1771.93
921543,1,-2,16267.63
921543,2,-1,1222.59
921543,2,-2,15171.96
921543,3,-1,942.51
921543,3,-2,12770.98
1241043,28,-1,691.87
1241043,28,-2,10827.71
1241043,29,-1,444.57
1241043,29,-2,9615.65
1241043,30,-1,289.15
1241043,30,-2,7173.48
68839,19,-1,2526411.25
68839,19,-2,9489109.00
68839,19,1,240632.64
68839,20,-1,233824.75
68839,20,-2,946421.81
68839,20,1,4560.57
68839,21,-1,365654.75
68839,21,-2,1230338.75
68839,21,1,162051.33
1127515,22,-1,697.59
1127515,22,-2,10840.59
1127515,23,-1,479.58
1127515,23,-2,10196.07
1127515,24,-1,302.78
1127515,24,-2,7280.31
1127515,25,-1,691.87
1127515,25,-2,10827.71
1127515,26,-1,444.57
1127515,26,-2,9615.65
1127515,27,-1,289.15
1127515,27,-2,7173.48
1127515,28,-1,691.87
1127515,28,-2,10827.71
1127515,29,-1,444.57
1127515,29,-2,9615.65
1127515,30,-1,289.15
1127515,30,-2,7173.48
354057,22,-1,6444996.00
354057,22,-2,14298581.00
354057,22,1,14900357.00
354057,23,-1,671397.06
354057,23,-2,1509352.62
354057,23,1,1509331.75
354057,24,-1,963739.31
354057,24,-2,1847507.12
354057,24,1,2340359.25
440543,1,-1,1771.93
440543,1,-2,16267.63
440543,2,-1,1222.59
440543,2,-2,15171.96
440543,3,-1,942.51
440543,3,-2,12770.98
440543,4,-1,578.08
440543,4,-2,9520.35
440543,5,-1,393.41
440543,5,-2,8335.29
440543,6,-1,304.16
440543,6,-2,7222.79
440543,7,-1,578.08
440543,7,-2,9520.35
440543,8,-1,393.41
440543,8,-2,8335.29
440543,9,-1,304.16
440543,9,-2,7222.79
305170,13,-1,722.03
305170,13,-2,19603.73
305170,14,-1,394.96
305170,14,-2,8474.46
305170,15,-1,290.33
305170,15,-2,6985.92
305170,16,-1,722.03
305170,16,-2,19603.73
305170,17,-1,394.96
305170,17,-2,8474.46
305170,18,-1,290.33
305170,18,-2,6985.92
143239,13,-1,722.03
143239,13,-2,19603.73
143239,14,-1,394.96
143239,14,-2,8474.46
143239,15,-1,290.33
143239,15,-2,6985.92
143239,16,-1,722.03
143239,16,-2,19603.73
143239,17,-1,394.96
143239,17,-2,8474.46
143239,18,-1,290.33
143239,18,-2,6985.92
1215337,4,-1,578.08
1215337,4,-2,9520.35
1215337,5,-1,393.41
1215337,5,-2,8335.29
1215337,6,-1,304.16
1215337,6,-2,7222.79
1215337,7,-1,578.08
1215337,7,-2,9520.35
1215337,8,-1,393.41
1215337,8,-2,8335.29
1215337,9,-1,304.16
1215337,9,-2,7222.79
257036,1,-1,1771.93
257036,1,-2,16267.63
257036,2,-1,1222.59
257036,2,-2,15171.96
257036,3,-1,942.51
257036,3,-2,12770.98
257036,4,-1,578.08
257036,4,-2,9520.35
257036,5,-1,393.41
257036,5,-2,8335.29
257036,6,-1,304.16
257036,6,-2,7222.79
257036,7,-1,578.08
257036,7,-2,9520.35
257036,8,-1,393.41
257036,8,-2,8335.29
257036,9,-1,304.16
257036,9,-2,7222.79
928418,25,-1,691.87
928418,25,-2,10827.71
928418,26,-1,444.57
928418,26,-2,9615.65
928418,27,-1,289.15
928418,27,-2,7173.48
928418,28,-1,691.87
928418,28,-2,10827.71
928418,29,-1,444.57
928418,29,-2,9615.65
928418,30,-1,289.15
928418,30,-2,7173.48
1312724,19,-1,1503.69
1312724,19,-2,19513.89
1312724,20,-1,763.92
1312724,20,-2,11634.31
1312724,21,-1,600.10
1312724,21,-2,10023.60
364879,1,-1,1771.93
364879,1,-2,16267.63
364879,2,-1,1222.59
364879,2,-2,15171.96
364879,3,-1,942.51
364879,3,-2,12770.98
364879,4,-1,578.08
364879,4,-2,9520.35
364879,5,-1,393.41
364879,5,-2,8335.29
364879,6,-1,304.16
364879,6,-2,7222.79
364879,7,-1,578.08
364879,7,-2,9520.35
364879,8,-1,393.41
364879,8,-2,8335.29
364879,9,-1,304.16
364879,9,-2,7222.79
1335388,22,-1,6444996.00
1335388,22,-2,14298581.00
1335388,22,1,7564552.00
1335388,23,-1,671397.06
1335388,23,-2,1509352.62
1335388,23,1,855569.81
1335388,24,-1,963739.31
1335388,24,-2,1847507.12
1335388,24,1,1556034.25
1101959,22,-1,6444996.00
1101959,22,-2,14298581.00
1101959,22,1,56138184.00
1101959,23,-1,671397.06
1101959,23,-2,1509352.62
1101959,23,1,5649244.50
1101959,24,-1,963739.31
1101959,24,-2,1847507.12
