event_id,output_id,sidx,loss
1,1,-3,24000.00
1,1,-1,0.00
1,2,-3,601713.00
1,2,-1,0.00
1,3,-3,94850.00
1,3,-1,0.00
1,4,-3,368314.00
1,4,-1,0.00
1,5,-3,415867.00
1,5,-1,0.00
1,6,-3,10612.00
1,6,-1,0.00
1,7,-3,24500.00
1,7,-1,0.00
1,8,-3,189888.00
1,8,-1,0.00
1,9,-3,2500.00
1,9,-1,0.00
1,10,-3,603670.00
1,10,-1,0.00
1,11,-3,641109.00
1,11,-1,0.00
1,12,-3,187096.00
1,12,-1,0.00
1,13,-3,438257.00
1,13,-1,0.00
1,14,-3,11000.00
1,14,-1,0.00
1,15,-3,397263.00
1,15,-1,0.00
1,16,-3,544631.00
1,16,-1,0.00
1,17,-3,304680.00
1,17,-1,0.00
1,18,-3,53636.00
1,18,-1,0.00
1,19,-3,129600.00
1,19,-1,0.00
1,20,-3,25757.00
1,20,-1,0.00
1,21,-3,1420230.00
1,21,-1,0.00
1,22,-3,287300.00
1,22,-1,0.00
1,23,-3,280530.00
1,23,-1,0.00
1,24,-3,14650.00
1,24,-1,0.00
1,25,-3,432458.00
1,25,-1,0.00
1,26,-3,44134.00
1,26,-1,0.00
1,27,-3,278144.50
1,27,-1,0.00
1,28,-3,169578.00
1,28,-1,0.00
1,29,-3,103000.00
1,29,-1,0.00
1,30,-3,436105.00
1,30,-1,0.00
1,31,-3,693324.00
1,31,-1,0.00
1,32,-3,184901.00
1,32,-1,0.00
1,33,-3,1676106.00
1,33,-1,0.00
1,34,-3,29000.00
1,34,-1,0.00
1,35,-3,2463845.00
1,35,-1,0.00
1,36,-3,4500.00
1,36,-1,0.00
1,37,-3,37500.00
1,37,-1,0.00
1,38,-3,538500.00
1,38,-1,0.00
1,39,-3,387800.00
1,39,-1,0.00
1,40,-3,835496.00
1,40,-1,0.00
1,41,-3,24563.00
1,41,-1,0.00
1,42,-3,94500.00
1,42,-1,0.00
1,43,-3,122763.00
1,43,-1,0.00
1,44,-3,132000.00
1,44,-1,0.00
1,45,-3,21130.00
1,45,-1,0.00
1,46,-3,443046.00
1,46,-1,0.00
1,47,-3,4500.00
1,47,-1,0.00
1,48,-3,131500.00
1,48,-1,0.00
1,49,-3,648095.00
1,49,-1,0.00
1,50,-3,304069.00
1,50,-1,0.00
1,51,-3,1326132.00
1,51,-1,0.00
