event_id,output_id,sidx,loss
1,1,-3,4466113.00
1,1,-1,0.00
1,1,1,4141501.50
1,2,-3,4466113.00
1,2,-1,0.00
1,2,1,4141501.50
1,3,-3,3062579.25
1,3,-1,0.00
1,3,1,3013961.25
1,4,-3,1162545.12
1,4,-1,0.00
1,4,1,1162483.25
1,5,-3,15925668.00
1,5,-1,0.00
1,5,1,5056285.00
1,6,-3,9262818.00
1,6,-1,0.00
1,6,1,4433012.50
1,7,-3,233516.33
1,7,-1,0.00
1,7,1,74242.47
1,8,-3,4673048.50
1,8,-1,0.00
1,8,1,2704293.75
1,9,-3,19154340.00
1,9,-1,0.00
1,9,1,5023481.00
1,10,-3,10548258.00
1,10,-1,0.00
1,10,1,5023481.00
