event_id,output_id,sidx,loss
1,1,-3,24302530.00
1,1,-1,0.00
1,1,1,24302530.00
1,2,-3,3919763.00
1,2,-1,0.00
1,2,1,3919763.00
1,3,-3,78396.12
1,3,-1,0.00
1,3,1,78396.12
1,4,-3,14738226.00
1,4,-1,0.00
1,4,1,14738226.00
1,5,-3,4076530.50
1,5,-1,0.00
1,5,1,4076530.50
1,6,-3,31358.46
1,6,-1,0.00
1,6,1,31358.46
1,7,-3,8466526.00
1,7,-1,0.00
1,7,1,8466526.00
1,8,-3,1881450.25
1,8,-1,0.00
1,8,1,1881450.25
1,9,-3,15679.23
1,9,-1,0.00
1,9,1,15679.23
1,10,-3,2665188.00
1,10,-1,0.00
1,10,1,2665188.00
1,11,-3,313551.53
1,11,-1,0.00
1,11,1,313551.53
1,12,-3,31358.46
1,12,-1,0.00
1,12,1,31358.46
1,13,-3,57094840.00
1,13,-1,0.00
1,13,1,57094840.00
1,14,-3,24469218.00
1,14,-1,0.00
1,14,1,24469218.00
1,15,-3,4893843.50
1,15,-1,0.00
1,15,1,4893843.50
1,16,-3,17248350.00
1,16,-1,0.00
1,16,1,17248350.00
1,17,-3,7392151.00
1,17,-1,0.00
1,17,1,7392151.00
1,18,-3,477247.75
1,18,-1,0.00
1,18,1,477247.75
1,19,-3,171186.59
1,19,-1,0.00
1,19,1,171186.59
1,20,-3,12351130.00
1,20,-1,0.00
1,20,1,12351130.00
1,21,-3,4940451.50
1,21,-1,0.00
1,21,1,4940451.50
1,22,-3,51356000.00
1,22,-1,0.00
1,22,1,51356000.00
1,23,-3,12839000.00
1,23,-1,0.00
1,23,1,12839000.00
1,24,-3,4279666.50
1,24,-1,0.00
1,24,1,4279666.50
1,25,-3,17118666.00
1,25,-1,0.00
1,25,1,17118666.00
1,26,-3,8559333.00
1,26,-1,0.00
1,26,1,8559333.00
1,27,-3,1711866.62
1,27,-1,0.00
1,27,1,1711866.62
