event_id,output_id,sidx,loss
1,1,-3,28109160.00
1,1,-1,0.00
1,1,1,28109430.00
1,2,-3,4533736.00
1,2,-1,0.00
1,2,1,4533779.50
1,3,-3,90675.71
1,3,-1,0.00
1,3,1,90677.59
1,4,-3,17046750.00
1,4,-1,0.00
1,4,1,17046820.00
1,5,-3,4715058.50
1,5,-1,0.00
1,5,1,4715078.00
1,6,-3,36270.29
1,6,-1,0.00
1,6,1,36271.04
1,7,-3,9792681.00
1,7,-1,0.00
1,7,1,9792587.00
1,8,-3,2176151.25
1,8,-1,0.00
1,8,1,2176130.25
1,9,-3,18135.14
1,9,-1,0.00
1,9,1,18135.52
1,10,-3,3082649.50
1,10,-1,0.00
1,10,1,3082389.00
1,11,-3,362664.69
1,11,-1,0.00
1,11,1,362633.97
1,12,-3,36270.29
1,12,-1,0.00
1,12,1,36271.04
1,13,-3,66037744.00
1,13,-1,0.00
1,13,1,34300000.00
1,14,-3,28301884.00
1,14,-1,0.00
1,14,1,14699999.00
1,15,-3,5660377.50
1,15,-1,0.00
1,15,1,2940000.00
1,16,-3,19950000.00
1,16,-1,0.00
1,16,1,9449999.00
1,17,-3,8550001.00
1,17,-1,0.00
1,17,1,4050000.25
1,18,-3,552000.25
1,18,-1,0.00
1,18,1,273212.25
1,19,-3,198000.03
1,19,-1,0.00
1,19,1,98000.00
1,20,-3,14285715.00
1,20,-1,0.00
1,20,1,6785714.50
1,21,-3,5714287.00
1,21,-1,0.00
1,21,1,2714285.75
1,22,-3,59400004.00
1,22,-1,0.00
1,22,1,29700000.00
1,23,-3,14850001.00
1,23,-1,0.00
1,23,1,7425000.00
1,24,-3,4950000.00
1,24,-1,0.00
1,24,1,2474999.75
1,25,-3,19799998.00
1,25,-1,0.00
1,25,1,9900000.00
1,26,-3,9899999.00
1,26,-1,0.00
1,26,1,4950000.00
1,27,-3,1979999.88
1,27,-1,0.00
1,27,1,990000.06
