event_id,output_id,sidx,loss
1,1,-3,12.01
1,1,-1,12.01
1,1,1,12.01
1,2,-3,6
1,2,-1,6
1,2,1,6
1,3,-3,6
1,3,-1,6
1,3,1,6
1,4,-3,21.83
1,4,-1,21.83
1,4,1,21.83
1,5,-3,10.92
1,5,-1,10.92
1,5,1,10.92
1,6,-3,10.92
1,6,-1,10.92
1,6,1,10.92
1,7,-3,21.83
1,7,-1,21.83
1,7,1,21.83
1,8,-3,10.92
1,8,-1,10.92
1,8,1,10.92
1,9,-3,10.92
1,9,-1,10.92
1,9,1,10.92
1,10,-3,21.83
1,10,-1,21.83
1,10,1,21.83
1,11,-3,10.92
1,11,-1,10.92
1,11,1,10.92
1,12,-3,10.92
1,12,-1,10.92
1,12,1,10.92
