event_id,output_id,sidx,loss
1,1,-3,28109080.00
1,1,-1,0.00
1,1,1,28109348.00
1,2,-3,4533723.00
1,2,-1,0.00
1,2,1,4533766.50
1,3,-3,90675.45
1,3,-1,0.00
1,3,1,90677.33
1,4,-3,17046702.00
1,4,-1,0.00
1,4,1,17046772.00
1,5,-3,4715045.00
1,5,-1,0.00
1,5,1,4715064.50
1,6,-3,36270.18
1,6,-1,0.00
1,6,1,36270.93
1,7,-3,9792653.00
1,7,-1,0.00
1,7,1,9792559.00
1,8,-3,2176145.00
1,8,-1,0.00
1,8,1,2176124.25
1,9,-3,18135.09
1,9,-1,0.00
1,9,1,18135.46
1,10,-3,3082640.75
1,10,-1,0.00
1,10,1,3082380.25
1,11,-3,362663.66
1,11,-1,0.00
1,11,1,362632.94
1,12,-3,36270.18
1,12,-1,0.00
1,12,1,36270.93
1,13,-3,66037728.00
1,13,-1,0.00
1,13,1,34300000.00
1,14,-3,28301880.00
1,14,-1,0.00
1,14,1,14699999.00
1,15,-3,5660376.50
1,15,-1,0.00
1,15,1,2940000.00
1,16,-3,19949996.00
1,16,-1,0.00
1,16,1,9449999.00
1,17,-3,8549999.00
1,17,-1,0.00
1,17,1,4050000.25
1,18,-3,552000.19
1,18,-1,0.00
1,18,1,273212.25
1,19,-3,197999.98
1,19,-1,0.00
1,19,1,98000.00
1,20,-3,14285712.00
1,20,-1,0.00
1,20,1,6785714.50
1,21,-3,5714285.50
1,21,-1,0.00
1,21,1,2714285.75
1,22,-3,59400004.00
1,22,-1,0.00
1,22,1,29700000.00
1,23,-3,14850001.00
1,23,-1,0.00
1,23,1,7425000.00
1,24,-3,4950000.00
1,24,-1,0.00
1,24,1,2474999.75
1,25,-3,19800000.00
1,25,-1,0.00
1,25,1,9900000.00
1,26,-3,9900000.00
1,26,-1,0.00
1,26,1,4950000.00
1,27,-3,1980000.12
1,27,-1,0.00
1,27,1,990000.06
