event_id,output_id,sidx,loss
1,1,-3,852499968.00
1,1,-1,0.00
1,1,1,20000000.00
1,2,-3,551000000.00
1,2,-1,0.00
1,2,1,20000000.00
1,3,-3,299088896.00
1,3,-1,0.00
1,3,1,11986818.00
1,4,-3,96000000.00
1,4,-1,0.00
1,4,1,3481284.25
1,5,-3,81000000.00
1,5,-1,0.00
1,5,1,51940000.00
1,6,-3,30000000.00
1,6,-1,0.00
1,6,1,13499999.00
1,7,-3,582576.00
1,7,-1,0.00
1,7,1,371212.25
1,8,-3,16000000.00
1,8,-1,0.00
1,8,1,9500000.00
1,9,-3,80000000.00
1,9,-1,0.00
1,9,1,39600000.00
1,10,-3,32000000.00
1,10,-1,0.00
1,10,1,15840000.00
