event_id,output_id,sidx,loss
41738,1329,-3,74250000.00
41738,1329,-1,3119823.25
41738,1329,1,173013.34
41738,1329,2,1094545.62
41738,1329,3,5285818.50
41738,1329,4,1459615.12
41738,1329,5,4496035.50
41738,1329,6,8254876.00
41738,1329,7,1563113.25
41738,1329,8,10959409.00
41738,1331,-3,11880000.00
41738,1331,-1,30972.43
41738,1331,1,1009.67
41738,1331,2,6097.68
41738,1331,3,25707.32
41738,1331,4,6920.76
41738,1331,5,25018.50
41738,1331,6,76178.37
41738,1331,7,7149.30
41738,1331,8,194203.27
41738,1332,-3,12870000.00
41738,1332,-1,53060.68
41738,1332,1,193.02
41738,1332,2,1366.72
41738,1332,3,24918.07
41738,1332,4,1551.20
41738,1332,5,24250.39
41738,1332,6,152985.56
41738,1332,7,1602.43
41738,1332,8,483288.66
41738,1337,-3,74250000.00
41738,1337,-1,0.00
41738,1339,-3,11880000.00
41738,1339,-1,0.00
41738,1340,-3,12870000.00
41738,1340,-1,0.00
41738,1353,-3,37124992.00
41738,1353,-1,36712588.00
41738,1353,1,40672184.00
41738,1353,2,29833080.00
41738,1353,3,29918698.00
41738,1353,4,28608310.00
41738,1353,5,27529412.00
41738,1353,6,38962208.00
41738,1353,7,41876748.00
41738,1353,8,32305644.00
41738,1355,-3,5939999.00
41738,1355,-1,5434978.00
41738,1355,1,6015836.00
41738,1355,2,3978701.75
41738,1355,3,3977812.75
41738,1355,4,3471863.75
41738,1355,5,2882034.25
41738,1355,6,5859739.00
41738,1355,7,6273946.50
41738,1355,8,4393509.00
41738,1356,-3,6434999.00
41738,1356,-1,5268906.00
41738,1356,1,5379470.00
41738,1356,2,3060340.50
41738,1356,3,3059656.75
41738,1356,4,2722125.50
41738,1356,5,2454800.75
41738,1356,6,6284442.00
41738,1356,7,5738932.50
41738,1356,8,3468395.00
41738,1357,-3,37124992.00
41738,1357,-1,37912580.00
41738,1357,1,33958396.00
41738,1357,2,44795340.00
41738,1357,3,44693052.00
41738,1357,4,46017860.00
41738,1357,5,47086700.00
41738,1357,6,35637760.00
41738,1357,7,33400880.00
41738,1357,8,42286900.00
41738,1359,-3,5939999.00
41738,1359,-1,6505049.00
41738,1359,1,5925057.00
41738,1359,2,7961845.50
41738,1359,3,7960066.50
41738,1359,4,8468323.00
41738,1359,5,9056545.00
41738,1359,6,6076256.50
41738,1359,7,5770475.00
41738,1359,8,7541298.50
41738,1360,-3,6434999.00
41738,1360,-1,7666123.00
41738,1360,1,7556497.00
41738,1360,2,9875253.00
41738,1360,3,9873047.00
41738,1360,4,10213076.00
41738,1360,5,10478661.00
41738,1360,6,6646218.00
41738,1360,7,7309190.50
41738,1360,8,9460979.00
