event_id,output_id,sidx,loss
1,1,-3,3476402.00
1,1,-1,0.00
1,1,1,3476402.00
1,2,-3,560710.12
1,2,-1,0.00
1,2,1,560710.12
1,3,-3,11214.33
1,3,-1,0.00
1,3,1,11214.33
1,4,-3,3165913.00
1,4,-1,0.00
1,4,1,3165913.00
1,5,-3,875678.00
1,5,-1,0.00
1,5,1,875678.00
1,6,-3,6736.10
1,6,-1,0.00
1,6,1,6736.10
1,7,-3,1982193.75
1,7,-1,0.00
1,7,1,1982193.75
1,8,-3,440487.47
1,8,-1,0.00
1,8,1,440487.47
1,9,-3,3670.84
1,9,-1,0.00
1,9,1,3670.84
1,10,-3,623977.31
1,10,-1,0.00
1,10,1,623977.31
1,11,-3,73409.09
1,11,-1,0.00
1,11,1,73409.09
1,12,-3,7341.68
1,12,-1,0.00
1,12,1,7341.68
1,13,-3,11291845.00
1,13,-1,0.00
1,13,1,11291845.00
1,14,-3,4839361.00
1,14,-1,0.00
1,14,1,4839361.00
1,15,-3,967872.56
1,15,-1,0.00
1,15,1,967872.56
1,16,-3,6912368.50
1,16,-1,0.00
1,16,1,6912368.50
1,17,-3,2962444.25
1,17,-1,0.00
1,17,1,2962444.25
1,18,-3,96484.41
1,18,-1,0.00
1,18,1,96484.41
1,19,-3,34608.52
1,19,-1,0.00
1,19,1,34608.52
1,20,-3,3077530.75
1,20,-1,0.00
1,20,1,3077530.75
1,21,-3,1231012.00
1,21,-1,0.00
1,21,1,1231012.00
1,22,-3,14183706.00
1,22,-1,0.00
1,22,1,14183706.00
1,23,-3,3545926.50
1,23,-1,0.00
1,23,1,3545926.50
1,24,-3,1181975.38
1,24,-1,0.00
1,24,1,1181975.38
1,25,-3,7126338.50
1,25,-1,0.00
1,25,1,7126338.50
1,26,-3,3563169.25
1,26,-1,0.00
1,26,1,3563169.25
1,27,-3,712633.81
1,27,-1,0.00
1,27,1,712633.81
