event_id,output_id,sidx,loss
26,1,-3,42735.042969
26,1,-1,0.000000
26,1,1,43043.121094
26,1,2,46970.410156
26,2,-3,4273.504395
26,2,-1,0.000000
26,2,1,4304.312500
26,2,2,4697.041016
26,3,-3,2136.752197
26,3,-1,0.000000
26,3,1,1076.078125
26,3,2,1174.260254
26,4,-3,854.700867
26,4,-1,0.000000
26,4,1,172.172501
26,4,2,187.881638
26,5,-3,42735.042969
26,5,-1,0.000000
26,5,1,4304.312500
26,5,2,46970.410156
26,6,-3,4273.504395
26,6,-1,0.000000
26,7,-3,2136.752197
26,7,-1,0.000000
26,8,-3,854.700867
26,8,-1,0.000000
