event_id,output_id,sidx,loss
13,9,-3,60.00
13,9,-1,100.00
13,9,1,100.00
13,10,-3,60.00
13,10,-1,0.00
13,11,-3,75.00
13,11,-1,150.00
13,11,1,150.00
13,12,-3,75.00
13,12,-1,0.00
13,13,-3,250.00
13,13,-1,10.00
13,13,1,10.00
13,14,-3,250.00
13,14,-1,0.00
13,15,-3,100.00
13,15,-1,200.00
13,15,1,200.00
13,16,-3,100.00
13,16,-1,0.00
16,5,-3,135.00
16,5,-1,60.00
16,5,1,60.00
16,6,-3,135.00
16,6,-1,0.00
16,7,-3,50.00
16,7,-1,100.00
16,7,1,100.00
16,8,-3,50.00
16,8,-1,0.00
19,5,-3,135.00
19,5,-1,60.00
19,5,1,60.00
19,6,-3,135.00
19,6,-1,0.00
19,7,-3,50.00
19,7,-1,100.00
19,7,1,100.00
19,8,-3,50.00
19,8,-1,0.00
34,9,-3,60.00
34,9,-1,100.00
34,9,1,100.00
34,10,-3,60.00
34,10,-1,0.00
34,11,-3,75.00
34,11,-1,150.00
34,11,1,150.00
34,12,-3,75.00
34,12,-1,0.00
34,13,-3,250.00
34,13,-1,10.00
34,13,1,10.00
34,14,-3,250.00
34,14,-1,0.00
34,15,-3,100.00
34,15,-1,200.00
34,15,1,200.00
34,16,-3,100.00
34,16,-1,0.00
35,5,-3,135.00
35,5,-1,60.00
35,5,1,60.00
35,6,-3,135.00
35,6,-1,0.00
35,7,-3,50.00
35,7,-1,100.00
35,7,1,100.00
35,8,-3,50.00
35,8,-1,0.00
40,9,-3,60.00
40,9,-1,100.00
40,9,1,100.00
40,10,-3,60.00
40,10,-1,0.00
40,11,-3,75.00
40,11,-1,150.00
40,11,1,150.00
40,12,-3,75.00
40,12,-1,0.00
40,13,-3,250.00
40,13,-1,10.00
40,13,1,10.00
40,14,-3,250.00
40,14,-1,0.00
40,15,-3,100.00
40,15,-1,200.00
40,15,1,200.00
40,16,-3,100.00
40,16,-1,0.00
41,9,-3,60.00
41,9,-1,100.00
41,9,1,100.00
41,10,-3,60.00
41,10,-1,0.00
41,11,-3,75.00
41,11,-1,150.00
41,11,1,150.00
41,12,-3,75.00
