event_id,item_id,sidx,loss
273706,1,-3,75000000
273706,1,-1,6386376.5
273706,1,1,0
273706,1,2,66232.44
273706,1,3,0
273706,1,4,0
273706,1,5,7642882.5
273706,1,6,0
273706,1,7,0
273706,1,8,0
273706,2,-3,75000000
273706,2,-1,6386376.5
273706,2,1,72983128
273706,2,2,2492731.25
273706,2,3,0
273706,2,4,8971908
273706,2,5,2324968
273706,2,6,18705.2
273706,2,7,0
273706,2,8,13967.17
273706,3,-3,75000000
273706,3,-1,6386376.5
273706,3,1,66917.34
273706,3,2,278380.97
273706,3,3,24916350
273706,3,4,241566.83
273706,3,5,49458296
273706,3,6,56761.66
273706,3,7,90698.01
273706,3,8,5886651.5
273706,4,-3,75000000
273706,4,-1,6386376.5
273706,4,1,0
273706,4,2,61283.12
273706,4,3,275579.5
273706,4,4,0
273706,4,5,0
273706,4,6,51921.65
273706,4,7,216441.66
273706,4,8,10835719
273706,5,-3,75000000
273706,5,-1,6386376.5
273706,5,1,77228.24
273706,5,2,37380.42
273706,5,3,0
273706,5,4,0
273706,5,5,0
273706,5,6,0
273706,5,7,0
273706,5,8,33700.2
273706,6,-3,75000000
273706,6,-1,6386376.5
273706,6,1,0
273706,6,2,14806.37
273706,6,3,29373.63
273706,6,4,59771
273706,6,5,63392.45
273706,6,6,310.64
273706,6,7,7445693
273706,6,8,0
273706,7,-3,75000000
273706,7,-1,6386376.5
273706,7,1,0
273706,7,2,443896.5
273706,7,3,0
273706,7,4,70108008
273706,7,5,74415.54
273706,7,6,8468596
273706,7,7,135835.75
273706,7,8,0
273706,8,-3,75000000
273706,8,-1,6386376.5
273706,8,1,7357086.5
273706,8,2,0
273706,8,3,44604.35
273706,8,4,0
273706,8,5,276637.94
273706,8,6,0
273706,8,7,0
273706,8,8,15896233
273706,9,-3,75000000
273706,9,-1,6386376.5
273706,9,1,3029755.5
273706,9,2,3052900.75
273706,9,3,103575.57
273706,9,4,43979.96
273706,9,5,89308.47
273706,9,6,23469056
273706,9,7,6073349
273706,9,8,2124520.25
273706,10,-3,75000000
273706,10,-1,6386376.5
273706,10,1,73354.5
273706,10,2,15158.45
273706,10,3,0
273706,10,4,9634777
273706,10,5,0
273706,10,6,72524.24
273706,10,7,0
273706,10,8,520594.66
273706,11,-3,75000000
273706,11,-1,6386376.5
273706,11,1,0
273706,11,2,0
273706,11,3,70875.13
273706,11,4,51132.02
273706,11,5,1734254.62
273706,11,6,55610.35
273706,11,7,136928.42
273706,11,8,64456.07
273706,12,-3,12000000
273706,12,-1,664905.94
273706,12,1,0
273706,12,2,0
273706,12,3,0
273706,12,4,0
273706,12,5,863875.69
273706,12,6,0
273706,12,7,0
273706,12,8,0
273706,13,-3,12000000
273706,13,-1,664905.94
273706,13,1,9370007
273706,13,2,312071.16
273706,13,3,0
273706,13,4,1025339.06
273706,13,5,292160.03
273706,13,6,0
273706,13,7,0
273706,13,8,0
273706,14,-3,12000000
273706,14,-1,664905.94
273706,14,1,0
273706,14,2,26373.92
273706,14,3,2506136.75
273706,14,4,20459.1
273706,14,5,4824160.5
273706,14,6,0
273706,14,7,4621.1
273706,14,8,668694.81
273706,15,-3,12000000
273706,15,-1,664905.94
273706,15,1,0
273706,15,2,0
273706,15,3,25646.79
273706,15,4,0
273706,15,5,0
273706,15,6,0
273706,15,7,17053.62
273706,15,8,1175945.12
273706,16,-3,12000000
273706,16,-1,664905.94
273706,16,1,3392.26
273706,16,2,0
273706,16,3,0
273706,16,4,0
273706,16,5,0
273706,16,6,0
273706,16,7,0
273706,16,8,0
273706,17,-3,12000000
273706,17,-1,664905.94
273706,17,1,0
273706,17,2,49262.75
273706,17,3,0
273706,17,4,8284297.5
273706,17,5,2791.7
273706,17,6,964191.75
273706,17,7,8738.98
273706,17,8,0
273706,18,-3,12000000
273706,18,-1,664905.94
273706,18,1,0
273706,18,2,0
273706,18,3,0
273706,18,4,0
273706,18,5,0
273706,18,6,0
273706,18,7,839919.25
273706,18,8,0
273706,19,-3,12000000
273706,19,-1,664905.94
273706,19,1,829154.81
273706,19,2,0
273706,19,3,0
273706,19,4,0
273706,19,5,25921.51
273706,19,6,0
273706,19,7,0
273706,19,8,1592654.25
273706,20,-3,12000000
273706,20,-1,664905.94
273706,20,1,376591.62
273706,20,2,379903.88
273706,20,3,5795.91
273706,20,4,0
273706,20,5,4494.33
273706,20,6,2379551
273706,20,7,683357.81
273706,20,8,268370.09
273706,21,-3,12000000
273706,21,-1,664905.94
273706,21,1,2070.48
273706,21,2,0
273706,21,3,0
273706,21,4,1093771
273706,21,5,0
273706,21,6,1506.13
273706,21,7,0
273706,21,8,55918.3
273706,22,-3,12000000
273706,22,-1,664905.94
273706,22,1,0
273706,22,2,0
273706,22,3,385.18
273706,22,4,0
273706,22,5,222051.2
273706,22,6,0
273706,22,7,8838.67
273706,22,8,0
273706,23,-3,13000000
273706,23,-1,954815.44
273706,23,1,10567966
273706,23,2,772827.56
273706,23,3,0
273706,23,4,1783384.62
273706,23,5,744247.19
273706,23,6,0
273706,23,7,0
273706,23,8,0
273706,24,-3,13000000
273706,24,-1,954815.44
273706,24,1,0
273706,24,2,48712.71
273706,24,3,0
273706,24,4,0
273706,24,5,1568250
273706,24,6,0
273706,24,7,0
273706,24,8,0
273706,25,-3,13000000
273706,25,-1,954815.44
273706,25,1,50684.34
273706,25,2,215510.58
273706,25,3,3456035.25
273706,25,4,189836.53
273706,25,5,5989842
273706,25,6,23744.94
273706,25,7,88860.48
273706,25,8,1300418
273706,26,-3,13000000
273706,26,-1,954815.44
273706,26,1,0
273706,26,2,34465.33
273706,26,3,213109.27
273706,26,4,0
273706,26,5,0
273706,26,6,16840.27
273706,26,7,176327.5
273706,26,8,1984052.25
273706,27,-3,13000000
273706,27,-1,954815.44
273706,27,1,78035.05
273706,27,2,6313.15
273706,27,3,0
273706,27,4,0
273706,27,5,0
273706,27,6,0
273706,27,7,0
273706,27,8,4236.31
273706,28,-3,13000000
273706,28,-1,954815.44
273706,28,1,1521987.38
273706,28,2,0
273706,28,3,10389.79
273706,28,4,0
273706,28,5,214016.5
273706,28,6,0
273706,28,7,0
273706,28,8,2459529.25
273706,29,-3,13000000
273706,29,-1,954815.44
273706,29,1,0
273706,29,2,0
273706,29,3,1794.72
273706,29,4,30112.44
273706,29,5,40537.34
273706,29,6,0
273706,29,7,1536330
273706,29,8,0
273706,30,-3,13000000
273706,30,-1,954815.44
273706,30,1,0
273706,30,2,291101.16
273706,30,3,0
273706,30,4,9481908
273706,30,5,74646.96
273706,30,6,1701911.5
273706,30,7,127110.6
273706,30,8,0
273706,31,-3,13000000
273706,31,-1,954815.44
273706,31,1,907717.19
273706,31,2,913627.25
273706,31,3,99684.66
273706,31,4,10037.43
273706,31,5,87743.73
273706,31,6,3347036.75
273706,31,7,1320138.12
273706,31,8,711281.25
273706,32,-3,13000000
273706,32,-1,954815.44
273706,32,1,70593.42
273706,32,2,0
273706,32,3,0
273706,32,4,1874563.88
273706,32,5,0
273706,32,6,67421.53
273706,32,7,0
273706,32,8,313081.22
273706,33,-3,13000000
273706,33,-1,954815.44
273706,33,1,0
273706,33,2,0
273706,33,3,62077.42
273706,33,4,15713.78
273706,33,5,647097.12
273706,33,6,22102.5
273706,33,7,128039.52
273706,33,8,43599.15
273706,34,-3,75000000
273706,34,-1,6444996
273706,34,1,0
273706,34,2,0
273706,34,3,43729036
273706,34,4,3039.58
273706,34,5,7829889
273706,34,6,0
273706,34,7,630921.56
273706,34,8,210190.44
273706,35,-3,12000000
273706,35,-1,671397.06
273706,35,1,0
273706,35,2,0
273706,35,3,4228198
273706,35,4,0
273706,35,5,887787.62
273706,35,6,0
273706,35,7,67459.11
273706,35,8,16241.99
273706,36,-3,13000000
273706,36,-1,963739.31
273706,36,1,0
273706,36,2,0
273706,36,3,5341974.5
273706,36,4,0
273706,36,5,1598978.75
273706,36,6,0
273706,36,7,344912.38
273706,36,8,172966.2
273706,37,-3,75000000
273706,37,-1,6444996
273706,37,1,311382.41
273706,37,2,35410224
273706,37,3,62472.38
273706,37,4,19779088
273706,37,5,47232.91
273706,37,6,4040863.75
273706,37,7,0
273706,37,8,0
273706,38,-3,12000000
273706,38,-1,671397.06
273706,38,1,33943.15
273706,38,2,3472001.25
273706,38,3,0
273706,38,4,1926935.75
273706,38,5,0
273706,38,6,524671.94
273706,38,7,0
273706,38,8,0
273706,39,-3,13000000
273706,39,-1,963739.31
273706,39,1,239936.28
273706,39,2,4528578
273706,39,3,37964.13
273706,39,4,2926828.25
273706,39,5,11889.35
273706,39,6,1107811.25
273706,39,7,0
273706,39,8,0
