event_id,output_id,sidx,loss
41738,1329,-3,74625000.00
41738,1329,-1,3353495.75
41738,1329,1,423496.59
41738,1329,2,1341061.25
41738,1329,3,5510852.50
41738,1329,4,1704140.38
41738,1329,5,4725123.50
41738,1329,6,8461727.00
41738,1329,7,2020357.62
41738,1329,8,11148098.00
41738,1331,-3,11940000.00
41738,1331,-1,33292.24
41738,1331,1,2471.43
41738,1331,2,7471.01
41738,1331,3,26801.77
41738,1331,4,8080.17
41738,1331,5,26293.28
41738,1331,6,78087.24
41738,1331,7,9240.63
41738,1331,8,197546.88
41738,1332,-3,12935000.00
41738,1332,-1,57034.89
41738,1332,1,472.48
41738,1332,2,1674.54
41738,1332,3,25978.91
41738,1332,4,1811.07
41738,1332,5,25486.03
41738,1332,6,156819.06
41738,1332,7,2071.18
41738,1332,8,491609.47
41738,1337,-3,74625000.00
41738,1337,-1,2481.84
41738,1337,1,1258.16
41738,1337,2,1720.35
41738,1337,3,1223.29
41738,1337,4,1417.70
41738,1337,5,1800.79
41738,1337,6,768.00
41738,1337,7,236217.36
41738,1337,8,1726.61
41738,1339,-3,11940000.00
41738,1339,-1,484.78
41738,1339,1,303.74
41738,1339,2,304.54
41738,1339,3,303.67
41738,1339,4,304.01
41738,1339,5,304.68
41738,1339,6,302.87
41738,1339,7,35228.40
41738,1339,8,304.55
41738,1340,-3,12935000.00
41738,1340,-1,1214.80
41738,1340,1,548.41
41738,1340,2,549.87
41738,1340,3,548.30
41738,1340,4,548.91
41738,1340,5,550.12
41738,1340,6,546.86
41738,1340,7,157661.53
41738,1340,8,549.89
41738,1353,-3,37312500.00
41738,1353,-1,36622504.00
41738,1353,1,40568232.00
41738,1353,2,29757890.00
41738,1353,3,29849748.00
41738,1353,4,28536944.00
41738,1353,5,27464596.00
41738,1353,6,38878296.00
41738,1353,7,41505880.00
41738,1353,8,32239726.00
41738,1355,-3,5970000.00
41738,1355,-1,5421641.50
41738,1355,1,6000459.50
41738,1355,2,3968674.25
41738,1355,3,3968645.50
41738,1355,4,3463203.00
41738,1355,5,2875248.25
41738,1355,6,5847118.00
41738,1355,7,6218382.00
41738,1355,8,4384543.50
41738,1356,-3,6467500.00
41738,1356,-1,5255977.50
41738,1356,1,5365721.50
41738,1356,2,3052627.50
41738,1356,3,3052605.50
41738,1356,4,2715335.00
41738,1356,5,2449020.50
41738,1356,6,6270907.00
41738,1356,7,5688107.00
41738,1356,8,3461318.00
41738,1357,-3,37312500.00
41738,1357,-1,37819548.00
41738,1357,1,33871600.00
41738,1357,2,44682444.00
41738,1357,3,44590052.00
41738,1357,4,45903068.00
41738,1357,5,46975836.00
41738,1357,6,35561004.00
41738,1357,7,33105072.00
41738,1357,8,42200620.00
41738,1359,-3,5970000.00
41738,1359,-1,6489086.50
41738,1359,1,5909912.50
41738,1359,2,7941779.50
41738,1359,3,7941722.00
41738,1359,4,8447198.00
41738,1359,5,9035220.00
41738,1359,6,6063169.50
41738,1359,7,5719370.00
41738,1359,8,7525911.50
41738,1360,-3,6467500.00
41738,1360,-1,7647312.50
41738,1360,1,7537184.00
41738,1360,2,9850365.00
41738,1360,3,9850293.00
41738,1360,4,10187600.00
41738,1360,5,10453987.00
41738,1360,6,6631903.50
41738,1360,7,7244457.50
41738,1360,8,9441675.00
