event_id,output_id,sidx,loss
1,1,-3,6528583.50
1,1,-1,0.00
1,1,1,6528583.50
1,2,-3,1052997.38
1,2,-1,0.00
1,2,1,1052997.38
1,3,-3,21059.95
1,3,-1,0.00
1,3,1,21059.95
1,4,-3,3959270.75
1,4,-1,0.00
1,4,1,3959270.75
1,5,-3,1095117.00
1,5,-1,0.00
1,5,1,1095117.00
1,6,-3,8423.98
1,6,-1,0.00
1,6,1,8423.98
1,7,-3,2274474.25
1,7,-1,0.00
1,7,1,2274474.25
1,8,-3,505438.72
1,8,-1,0.00
1,8,1,505438.72
1,9,-3,4211.99
1,9,-1,0.00
1,9,1,4211.99
1,10,-3,716038.12
1,10,-1,0.00
1,10,1,716038.12
1,11,-3,84239.78
1,11,-1,0.00
1,11,1,84239.78
1,12,-3,8423.98
1,12,-1,0.00
1,12,1,8423.98
1,13,-3,15381495.00
1,13,-1,0.00
1,13,1,15381495.00
1,14,-3,6592069.50
1,14,-1,0.00
1,14,1,6592069.50
1,15,-3,1318413.88
1,15,-1,0.00
1,15,1,1318413.88
1,16,-3,4614449.50
1,16,-1,0.00
1,16,1,4614449.50
1,17,-3,1977620.50
1,17,-1,0.00
1,17,1,1977620.50
1,18,-3,122519.33
1,18,-1,0.00
1,18,1,122519.33
1,19,-3,43947.12
1,19,-1,0.00
1,19,1,43947.12
1,20,-3,3296034.75
1,20,-1,0.00
1,20,1,3296034.75
1,21,-3,1318413.88
1,21,-1,0.00
1,21,1,1318413.88
1,22,-3,13796309.00
1,22,-1,0.00
1,22,1,13796309.00
1,23,-3,3449077.25
1,23,-1,0.00
1,23,1,3449077.25
1,24,-3,1149692.12
1,24,-1,0.00
1,24,1,1149692.12
1,25,-3,4598768.50
1,25,-1,0.00
1,25,1,4598768.50
1,26,-3,2299384.25
1,26,-1,0.00
1,26,1,2299384.25
1,27,-3,459876.88
1,27,-1,0.00
1,27,1,459876.88
