event_id,output_id,sidx,loss
26,1,-3,41639.273438
26,1,-1,0.000000
26,1,1,39579.906250
26,1,2,31207.410156
26,2,-3,4163.927246
26,2,-1,0.000000
26,2,1,3957.990723
26,2,2,3120.740967
26,3,-3,2081.963623
26,3,-1,0.000000
26,3,1,989.497681
26,3,2,780.185242
26,4,-3,832.785461
26,4,-1,0.000000
26,4,1,158.319626
26,4,2,124.829636
26,5,-3,43830.812500
26,5,-1,0.000000
26,5,1,8214.286133
26,5,2,64766.843750
26,6,-3,4383.081055
26,6,-1,0.000000
26,7,-3,2191.540527
26,7,-1,0.000000
26,8,-3,876.616211
26,8,-1,0.000000
