event_id,output_id,sidx,loss
1,1,-3,27320.880859
1,1,-1,0.000000
1,1,1,39123.933594
1,2,-3,20610.486328
1,2,-1,0.000000
1,2,1,29514.542969
1,3,-3,57517.632812
1,3,-1,0.000000
1,3,1,82366.164062
1,4,-3,35149.667969
1,4,-1,0.000000
1,4,1,50334.878906
1,5,-3,140598.671875
1,5,-1,0.000000
1,5,1,201339.515625
1,6,-3,159771.234375
1,6,-1,0.000000
1,6,1,183253.578125
1,7,-3,90862.273438
1,7,-1,0.000000
1,8,-3,48893.097656
1,8,-1,0.000000
1,8,1,70015.687500
1,9,-3,36884.257812
1,9,-1,0.000000
1,9,1,52818.843750
1,10,-3,102932.812500
1,10,-1,0.000000
1,10,1,147401.421875
1,11,-3,62903.390625
1,11,-1,0.000000
1,11,1,90078.648438
1,12,-3,251613.562500
1,12,-1,0.000000
1,12,1,360314.593750
1,13,-3,285924.531250
1,13,-1,0.000000
1,13,1,327948.250000
1,14,-3,162605.953125
1,14,-1,0.000000
1,15,-3,36974.546875
1,15,-1,0.000000
1,15,1,52948.132812
1,16,-3,27893.074219
1,16,-1,0.000000
1,16,1,39943.324219
1,17,-3,77841.140625
1,17,-1,0.000000
1,17,1,111469.742188
1,18,-3,47569.585938
1,18,-1,0.000000
1,18,1,68120.398438
1,19,-3,190278.343750
1,19,-1,0.000000
1,19,1,272481.593750
1,20,-3,216225.406250
1,20,-1,0.000000
1,20,1,248005.109375
1,21,-3,122967.898438
1,21,-1,0.000000
1,22,-3,75731.750000
1,22,-1,0.000000
1,22,1,108449.062500
1,23,-3,57130.960938
1,23,-1,0.000000
1,23,1,81812.445312
1,24,-3,159435.234375
1,24,-1,0.000000
1,24,1,228313.812500
1,25,-3,97432.648438
1,25,-1,0.000000
1,25,1,139525.093750
1,26,-3,389730.593750
1,26,-1,0.000000
1,26,1,558100.375000
1,27,-3,442875.718750
1,27,-1,0.000000
1,27,1,507967.375000
1,28,-3,251864.453125
1,28,-1,0.000000
1,29,-3,61414.628906
1,29,-1,0.000000
1,29,1,87946.718750
1,30,-3,46330.328125
1,30,-1,0.000000
1,30,1,66345.765625
1,31,-3,129293.937500
1,31,-1,0.000000
1,31,1,185150.984375
1,32,-3,79012.960938
1,32,-1,0.000000
1,32,1,113147.820312
1,33,-3,316051.843750
1,33,-1,0.000000
1,33,1,452591.281250
1,34,-3,359149.875000
1,34,-1,0.000000
1,34,1,411935.906250
1,35,-3,204249.375000
1,35,-1,0.000000
1,36,-3,41065.675781
1,36,-1,0.000000
1,36,1,58806.699219
1,37,-3,30979.363281
1,37,-1,0.000000
1,37,1,44362.941406
1,38,-3,86454.039062
1,38,-1,0.000000
1,38,1,123803.570312
1,39,-3,52833.027344
1,39,-1,0.000000
1,39,1,75657.734375
1,40,-3,211332.109375
1,40,-1,0.000000
1,40,1,302630.937500
1,41,-3,240150.140625
1,41,-1,0.000000
1,41,1,275446.218750
1,42,-3,136573.953125
1,42,-1,0.000000
1,43,-3,18802.363281
1,43,-1,0.000000
1,43,1,30290.943359
1,44,-3,14184.236328
1,44,-1,0.000000
1,44,1,22851.058594
1,45,-3,39583.917969
1,45,-1,0.000000
1,45,1,63770.398438
1,46,-3,24190.169922
1,46,-1,0.000000
1,46,1,38970.800781
1,47,-3,96760.679688
1,47,-1,0.000000
1,47,1,155883.203125
1,48,-3,109955.335938
1,48,-1,0.000000
1,48,1,141880.515625
1,49,-3,62531.859375
1,49,-1,0.000000
1,50,-3,64082.484375
1,50,-1,0.000000
1,50,1,103238.023438
1,51,-3,48342.917969
1,51,-1,0.000000
1,51,1,77881.304688
1,52,-3,134910.468750
1,52,-1,0.000000
1,52,1,217343.187500
1,53,-3,82445.281250
1,53,-1,0.000000
1,53,1,132820.843750
1,54,-3,329781.125000
1,54,-1,0.000000
1,54,1,531283.375000
1,55,-3,374751.343750
