event_id,output_id,sidx,loss
1,1,-3,7211299.00
1,1,-1,0.00
1,1,1,7211352.00
1,2,-3,7211299.00
1,2,-1,0.00
1,2,1,7211352.00
1,3,-3,4322068.00
1,3,-1,0.00
1,3,1,4322058.50
1,4,-3,1255333.75
1,4,-1,0.00
1,4,1,1255238.25
1,5,-3,30458642.00
1,5,-1,0.00
1,5,1,10388000.00
1,6,-3,17590036.00
1,6,-1,0.00
1,6,1,8099999.50
1,7,-3,233516.33
1,7,-1,0.00
1,7,1,74242.47
1,8,-3,7674821.50
1,8,-1,0.00
1,8,1,3800000.00
1,9,-3,33687316.00
1,9,-1,0.00
1,9,1,9900000.00
1,10,-3,20310672.00
1,10,-1,0.00
1,10,1,9900000.00
