event_id,output_id,sidx,loss
1,1,-3,40.625000
1,1,-1,40.625000
1,1,1,40.625000
1,2,-3,20.312500
1,2,-1,20.312500
1,2,1,20.312500
1,3,-3,20.312500
1,3,-1,20.312500
1,3,1,20.312500
1,4,-3,40.625000
1,4,-1,40.625000
1,4,1,40.625000
1,5,-3,20.312500
1,5,-1,20.312500
1,5,1,20.312500
1,6,-3,20.312500
1,6,-1,20.312500
1,6,1,20.312500
1,7,-3,40.625000
1,7,-1,40.625000
1,7,1,40.625000
1,8,-3,20.312500
1,8,-1,20.312500
1,8,1,20.312500
1,9,-3,20.312500
1,9,-1,20.312500
1,9,1,20.312500
1,10,-3,40.625000
1,10,-1,40.625000
1,10,1,40.625000
1,11,-3,20.312500
1,11,-1,20.312500
1,11,1,20.312500
1,12,-3,20.312500
1,12,-1,20.312500
1,12,1,20.312500
