event_id,output_id,sidx,loss
1,1,-3,938168.937500
1,1,-1,0.000000
1,1,1,209298.093750
1,1,2,296650.000000
1,1,3,438020.656250
1,2,-3,92971.703125
1,2,-1,0.000000
1,2,1,20173.310547
1,2,2,28900.000000
1,2,3,43012.046875
1,3,-3,46016.296875
1,3,-1,0.000000
1,3,1,9666.377930
1,3,2,14025.000000
1,3,3,21067.125000
1,4,-3,17843.052734
1,4,-1,0.000000
1,4,1,3362.218262
1,4,2,5100.000000
1,4,3,7900.171875
1,5,-3,938168.937500
1,5,-1,0.000000
1,5,1,209298.093750
1,5,2,296650.000000
1,5,3,438020.656250
1,6,-3,92971.703125
1,6,-1,0.000000
1,6,1,20173.310547
1,6,2,28900.000000
1,6,3,43012.046875
1,7,-3,46016.296875
1,7,-1,0.000000
1,7,1,9666.377930
1,7,2,14025.000000
1,7,3,21067.125000
1,8,-3,17843.052734
1,8,-1,0.000000
1,8,1,3362.218262
1,8,2,5100.000000
1,8,3,7900.171875
