event_id,output_id,sidx,loss
1,1,-3,11381830.00
1,1,-1,0.00
1,1,1,11381830.00
1,2,-3,1835779.00
1,2,-1,0.00
1,2,1,1835779.00
1,3,-3,36715.58
1,3,-1,0.00
1,3,1,36715.58
1,4,-3,6902530.00
1,4,-1,0.00
1,4,1,6902530.00
1,5,-3,1909210.00
1,5,-1,0.00
1,5,1,1909210.00
1,6,-3,14686.23
1,6,-1,0.00
1,6,1,14686.23
1,7,-3,3965283.00
1,7,-1,0.00
1,7,1,3965283.00
1,8,-3,881174.00
1,8,-1,0.00
1,8,1,881174.00
1,9,-3,7343.12
1,9,-1,0.00
1,9,1,7343.12
1,10,-3,1248329.75
1,10,-1,0.00
1,10,1,1248329.75
1,11,-3,146862.31
1,11,-1,0.00
1,11,1,146862.31
1,12,-3,14686.23
1,12,-1,0.00
1,12,1,14686.23
1,13,-3,26815860.00
1,13,-1,0.00
1,13,1,26815860.00
1,14,-3,11492511.00
1,14,-1,0.00
1,14,1,11492511.00
1,15,-3,2298502.00
1,15,-1,0.00
1,15,1,2298502.00
1,16,-3,8044758.50
1,16,-1,0.00
1,16,1,8044758.50
1,17,-3,3447753.25
1,17,-1,0.00
1,17,1,3447753.25
1,18,-3,213598.28
1,18,-1,0.00
1,18,1,213598.28
1,19,-3,76616.73
1,19,-1,0.00
1,19,1,76616.73
1,20,-3,5746255.50
1,20,-1,0.00
1,20,1,5746255.50
1,21,-3,2298502.00
1,21,-1,0.00
1,21,1,2298502.00
1,22,-3,24052268.00
1,22,-1,0.00
1,22,1,24052268.00
1,23,-3,6013067.00
1,23,-1,0.00
1,23,1,6013067.00
1,24,-3,2004355.38
1,24,-1,0.00
1,24,1,2004355.38
1,25,-3,8017421.50
1,25,-1,0.00
1,25,1,8017421.50
1,26,-3,4008710.75
1,26,-1,0.00
1,26,1,4008710.75
1,27,-3,801742.25
1,27,-1,0.00
1,27,1,801742.25
