event_id,output_id,sidx,loss
1,1,-3,250000.00
1,1,-1,0.00
1,1,6,250000.00
1,1,7,250000.00
1,1,8,250000.00
1,2,-3,0.00
1,2,-1,0.00
1,3,-3,0.00
1,3,-1,0.00
1,4,-3,0.00
1,4,-1,0.00
1,5,-3,0.00
1,5,-1,0.00
1,6,-3,0.00
1,6,-1,0.00
1,7,-3,250000.00
1,7,-1,0.00
1,7,6,250000.00
1,7,7,250000.00
1,7,8,250000.00
1,8,-3,0.00
1,8,-1,0.00
1,9,-3,250000.00
1,9,-1,0.00
1,9,6,250000.00
1,9,7,250000.00
1,9,8,250000.00
1,10,-3,0.00
1,10,-1,0.00
1,11,-3,0.00
1,11,-1,0.00
1,12,-3,250000.00
1,12,-1,0.00
1,12,6,250000.00
1,12,7,250000.00
1,12,8,250000.00
1,13,-3,0.00
1,13,-1,0.00
1,14,-3,250000.00
1,14,-1,0.00
1,14,6,250000.00
1,14,7,250000.00
1,14,8,250000.00
1,15,-3,0.00
1,15,-1,0.00
1,16,-3,100.00
1,16,-1,0.00
1,16,3,100.00
1,16,4,100.00
1,16,5,100.00
1,16,6,100.00
1,16,7,100.00
1,16,8,100.00
1,17,-3,0.00
1,17,-1,0.00
1,18,-3,0.00
1,18,-1,0.00
1,19,-3,0.00
1,19,-1,0.00
1,20,-3,0.00
1,20,-1,0.00
1,21,-3,0.00
1,21,-1,0.00
1,22,-3,100.00
1,22,-1,0.00
1,22,3,100.00
1,22,4,100.00
1,22,5,100.00
1,22,6,100.00
1,22,7,100.00
1,22,8,100.00
1,23,-3,0.00
1,23,-1,0.00
1,24,-3,100.00
1,24,-1,0.00
1,24,3,100.00
1,24,4,100.00
1,24,5,100.00
1,24,6,100.00
1,24,7,100.00
1,24,8,100.00
1,25,-3,0.00
1,25,-1,0.00
1,26,-3,0.00
1,26,-1,0.00
1,27,-3,100.00
1,27,-1,0.00
1,27,3,100.00
1,27,4,100.00
1,27,5,100.00
1,27,6,100.00
1,27,7,100.00
1,27,8,100.00
1,28,-3,0.00
1,28,-1,0.00
1,29,-3,100.00
1,29,-1,0.00
1,29,3,100.00
1,29,4,100.00
1,29,5,100.00
1,29,6,100.00
1,29,7,100.00
1,29,8,100.00
1,30,-3,0.00
1,30,-1,0.00
1,31,-3,200000.00
1,31,-1,0.00
1,31,3,200000.00
1,31,4,200000.00
1,31,5,200000.00
1,31,6,200000.00
1,31,7,200000.00
1,31,8,200000.00
1,32,-3,0.00
1,32,-1,0.00
1,33,-3,0.00
1,33,-1,0.00
1,34,-3,0.00
1,34,-1,0.00
1,35,-3,0.00
1,35,-1,0.00
1,36,-3,0.00
1,36,-1,0.00
1,37,-3,200000.00
1,37,-1,0.00
1,37,3,200000.00
1,37,4,200000.00
1,37,5,200000.00
1,37,6,200000.00
1,37,7,200000.00
1,37,8,200000.00
1,38,-3,0.00
1,38,-1,0.00
1,39,-3,200000.00
1,39,-1,0.00
1,39,3,200000.00
1,39,4,200000.00
1,39,5,200000.00
1,39,6,200000.00
1,39,7,200000.00
1,39,8,200000.00
1,40,-3,0.00
1,40,-1,0.00
1,41,-3,0.00
1,41,-1,0.00
1,42,-3,200000.00
1,42,-1,0.00
1,42,3,200000.00
1,42,4,200000.00
1,42,5,200000.00
1,42,6,200000.00
1,42,7,200000.00
1,42,8,200000.00
1,43,-3,0.00
1,43,-1,0.00
1,44,-3,200000.00
1,44,-1,0.00
1,44,3,200000.00
1,44,4,200000.00
1,44,5,200000.00
1,44,6,200000.00
1,44,7,200000.00
1,44,8,200000.00
1,45,-3,0.00
1,45,-1,0.00
1,46,-3,10000000.00
1,46,-1,0.00
1,46,1,500000.00
1,46,2,500000.00
1,46,3,500000.00
1,46,4,1500000.00
1,46,5,1500000.00
1,46,6,1500000.00
1,46,7,3000000.00
1,46,8,4500000.00
1,47,-3,0.00
1,47,-1,0.00
1,48,-3,0.00
1,48,-1,0.00
1,49,-3,0.00
1,49,-1,0.00
1,50,-3,0.00
1,50,-1,0.00
1,51,-3,0.00
1,51,-1,0.00
1,52,-3,20000000.00
1,52,-1,0.00
1,52,1,1000000.00
1,52,2,1000000.00
1,52,3,1000000.00
1,52,4,3000000.00
1,52,5,3000000.00
1,52,6,3000000.00
1,52,7,6000000.00
1,52,8,9000000.00
1,53,-3,0.00
1,53,-1,0.00
1,54,-3,30000000.00
1,54,-1,0.00
1,54,1,1000000.00
1,54,2,1000000.00
1,54,3,1000000.00
1,54,4,3000000.00
1,54,5,3000000.00
1,54,6,3000000.00
1,54,7,9000000.00
1,54,8,13500000.00
1,55,-3,0.00
1,55,-1,0.00
1,56,-3,0.00
1,56,-1,0.00
1,57,-3,10000000.00
1,57,-1,0.00
1,57,1,500000.00
1,57,2,500000.00
1,57,3,500000.00
1,57,4,1500000.00
1,57,5,1500000.00
1,57,6,1500000.00
1,57,7,3000000.00
1,57,8,4500000.00
1,58,-3,0.00
1,58,-1,0.00
1,59,-3,20000000.00
1,59,-1,0.00
1,59,1,1000000.00
1,59,2,1000000.00
1,59,3,1000000.00
1,59,4,3000000.00
1,59,5,3000000.00
1,59,6,3000000.00
1,59,7,6000000.00
1,59,8,9000000.00
1,60,-3,0.00
1,60,-1,0.00
