event_id,output_id,sidx,loss
1,1,-3,957264.937500
1,1,-1,0.000000
1,1,1,207264.953125
1,1,2,307264.968750
1,1,3,457264.968750
1,2,-3,95726.492188
1,2,-1,0.000000
1,2,1,20726.496094
1,2,2,30726.496094
1,2,3,45726.496094
1,3,-3,47863.246094
1,3,-1,0.000000
1,3,1,10363.248047
1,3,2,15363.248047
1,3,3,22863.248047
1,4,-3,19145.298828
1,4,-1,0.000000
1,4,1,4145.299316
1,4,2,6145.299316
1,4,3,9145.298828
1,5,-3,957264.937500
1,5,-1,0.000000
1,5,1,207264.953125
1,5,2,307264.968750
1,5,3,457264.968750
1,6,-3,95726.492188
1,6,-1,0.000000
1,6,1,20726.496094
1,6,2,30726.496094
1,6,3,45726.496094
1,7,-3,47863.246094
1,7,-1,0.000000
1,7,1,10363.248047
1,7,2,15363.248047
1,7,3,22863.248047
1,8,-3,19145.298828
1,8,-1,0.000000
1,8,1,4145.299316
1,8,2,6145.299316
1,8,3,9145.298828
