event_id,item_id,sidx,loss
1,1,-2,0.00
1,1,-1,0.00
1,1,1,4121000.75
1,2,-2,0.00
1,2,-1,0.00
1,2,1,7374889.50
1,3,-2,0.00
1,3,-1,0.00
1,3,1,5577131.00
1,4,-2,0.00
1,4,-1,0.00
1,4,1,11423153.00
1,5,-2,0.00
1,5,-1,0.00
1,5,1,9263601.00
1,6,-2,0.00
1,6,-1,0.00
1,6,1,6194225.00
1,7,-2,0.00
1,7,-1,0.00
1,7,1,3190604.50
1,8,-2,0.00
1,8,-1,0.00
1,8,1,10874264.00
1,9,-2,0.00
1,9,-1,0.00
1,9,1,3286479.50
1,10,-2,0.00
1,10,-1,0.00
1,10,1,445109.09
1,11,-2,0.00
1,11,-1,0.00
1,11,1,762057.38
1,12,-2,0.00
1,12,-1,0.00
1,12,1,394722.50
1,13,-2,0.00
1,13,-1,0.00
1,13,1,5928222.50
1,14,-2,0.00
1,14,-1,0.00
1,14,1,1603875.75
1,15,-2,0.00
1,15,-1,0.00
1,15,1,923537.31
1,16,-2,0.00
1,16,-1,0.00
1,16,1,1004449.50
1,17,-2,0.00
1,17,-1,0.00
1,17,1,840925.50
1,18,-2,0.00
1,18,-1,0.00
1,18,1,416915.41
1,19,-2,0.00
1,19,-1,0.00
1,19,1,2954263.50
1,20,-2,0.00
1,20,-1,0.00
1,20,1,2082027.62
1,21,-2,0.00
1,21,-1,0.00
1,21,1,1225812.75
1,22,-2,0.00
1,22,-1,0.00
1,22,1,139711.20
1,23,-2,0.00
1,23,-1,0.00
1,23,1,110664.00
1,24,-2,0.00
1,24,-1,0.00
1,24,1,0.00
1,25,-2,0.00
1,25,-1,0.00
1,25,1,0.00
1,26,-2,0.00
1,26,-1,0.00
1,26,1,214653.50
1,27,-2,0.00
1,27,-1,0.00
1,27,1,0.00
1,28,-2,0.00
1,28,-1,0.00
1,28,1,0.00
1,29,-2,0.00
1,29,-1,0.00
1,29,1,32660.40
1,30,-2,0.00
1,30,-1,0.00
1,30,1,0.00
1,31,-2,0.00
1,31,-1,0.00
1,31,1,0.00
1,32,-2,0.00
1,32,-1,0.00
1,32,1,2626101.00
1,33,-2,0.00
1,33,-1,0.00
1,33,1,0.00
1,34,-2,0.00
1,34,-1,0.00
1,34,1,0.00
1,35,-2,0.00
1,35,-1,0.00
1,35,1,25348.20
1,36,-2,0.00
1,36,-1,0.00
1,36,1,0.00
1,37,-2,0.00
1,37,-1,0.00
1,37,1,0.00
1,38,-2,0.00
1,38,-1,0.00
1,38,1,2091647.62
1,39,-2,0.00
1,39,-1,0.00
1,39,1,0.00
1,40,-2,0.00
1,40,-1,0.00
1,40,1,0.00
1,41,-2,0.00
1,41,-1,0.00
1,41,1,14775.60
1,42,-2,0.00
1,42,-1,0.00
1,42,1,0.00
1,43,-2,0.00
1,43,-1,0.00
1,43,1,0.00
1,44,-2,0.00
1,44,-1,0.00
1,44,1,90000.00
1,45,-2,0.00
1,45,-1,0.00
1,45,1,766819.81
1,46,-2,0.00
1,46,-1,0.00
1,46,1,0.00
1,47,-2,0.00
1,47,-1,0.00
1,47,1,467279.41
1,48,-2,0.00
1,48,-1,0.00
1,48,1,0.00
1,49,-2,0.00
1,49,-1,0.00
1,49,1,0.00
1,50,-2,0.00
1,50,-1,0.00
1,50,1,163795.50
1,51,-2,0.00
1,51,-1,0.00
1,51,1,0.00
1,52,-2,0.00
1,52,-1,0.00
1,52,1,4074919.50
1,53,-2,0.00
1,53,-1,0.00
1,53,1,551925.00
1,54,-2,0.00
1,54,-1,0.00
1,54,1,0.00
