summary_id,type,return_period,loss
1,1,5.000000,7380.353516
1,1,3.000000,0.000000
2,1,5.000000,4841.219727
2,1,3.000000,0.000000
3,1,5.000000,29215.324219
3,1,3.000000,0.000000
4,1,5.000000,9704.369141
4,1,3.000000,0.000000
5,1,5.000000,15127.986328
5,1,3.000000,0.000000
6,1,5.000000,2598.926025
6,1,3.000000,0.000000
7,1,5.000000,5757.282715
7,1,3.000000,0.000000
8,1,5.000000,3471.925293
8,1,3.000000,0.000000
12,1,5.000000,15600.006836
12,1,3.000000,0.000000
13,1,5.000000,7496.892578
13,1,3.000000,0.000000
14,1,5.000000,2885.185303
14,1,3.000000,0.000000
15,1,5.000000,7474.912109
15,1,3.000000,0.000000
16,1,5.000000,9133.458984
16,1,3.000000,0.000000
17,1,5.000000,4498.929688
17,1,3.000000,0.000000
18,1,5.000000,20397.705078
18,1,3.000000,0.000000
19,1,5.000000,404.251556
19,1,3.000000,0.000000
20,1,5.000000,17350.773438
20,1,3.000000,0.000000
1,2,500.000000,37384.074219
1,2,250.000000,36260.914062
1,2,200.000000,34068.976562
1,2,100.000000,26006.691406
1,2,75.000000,24784.007812
1,2,50.000000,22394.574219
1,2,30.000000,17563.064453
1,2,10.000000,0.000000
1,2,7.000000,0.000000
1,2,5.000000,0.000000
1,2,3.000000,0.000000
2,2,500.000000,34452.796875
2,2,250.000000,32185.212891
2,2,200.000000,32179.750000
2,2,100.000000,26931.367188
2,2,75.000000,25126.095703
2,2,50.000000,20328.843750
2,2,30.000000,12748.958008
2,2,10.000000,0.000000
2,2,7.000000,0.000000
2,2,5.000000,0.000000
2,2,3.000000,0.000000
3,2,500.000000,90385.789062
3,2,250.000000,76111.890625
3,2,200.000000,72671.390625
3,2,100.000000,64007.808594
3,2,75.000000,58366.589844
3,2,50.000000,51522.750000
3,2,30.000000,45601.601562
3,2,10.000000,26236.611328
3,2,7.000000,16125.757812
3,2,5.000000,0.000000
3,2,3.000000,0.000000
4,2,500.000000,59430.695312
4,2,250.000000,45587.648438
4,2,200.000000,44260.542969
4,2,100.000000,39700.742188
4,2,75.000000,33180.800781
4,2,50.000000,27462.578125
4,2,30.000000,23340.722656
4,2,10.000000,8267.462891
4,2,7.000000,0.000000
4,2,5.000000,0.000000
4,2,3.000000,0.000000
5,2,500.000000,95196.937500
5,2,250.000000,68511.734375
5,2,200.000000,59661.156250
5,2,100.000000,51087.710938
5,2,75.000000,45953.398438
5,2,50.000000,36290.972656
5,2,30.000000,30046.478516
5,2,10.000000,9770.955078
5,2,7.000000,0.000000
5,2,5.000000,0.000000
5,2,3.000000,0.000000
6,2,500.000000,21031.093750
6,2,250.000000,16784.021484
6,2,200.000000,16262.597656
6,2,100.000000,10981.042969
6,2,75.000000,10781.607422
6,2,50.000000,10507.279297
6,2,30.000000,9646.824219
6,2,10.000000,0.000000
6,2,7.000000,0.000000
6,2,5.000000,0.000000
6,2,3.000000,0.000000
7,2,500.000000,36667.484375
7,2,250.000000,23559.833984
7,2,200.000000,21830.654297
7,2,100.000000,19140.855469
7,2,75.000000,17315.771484
7,2,50.000000,14339.777344
7,2,30.000000,12641.425781
7,2,10.000000,5972.858398
7,2,7.000000,0.000000
7,2,5.000000,0.000000
7,2,3.000000,0.000000
8,2,500.000000,18190.199219
8,2,250.000000,17910.957031
8,2,200.000000,17362.050781
8,2,100.000000,15484.086914
8,2,75.000000,12858.953125
8,2,50.000000,12169.600586
8,2,30.000000,9901.873047
8,2,10.000000,0.000000
8,2,7.000000,0.000000
8,2,5.000000,0.000000
8,2,3.000000,0.000000
12,2,500.000000,84853.968750
